suite,case,order_tag,modules,cpu-cycles:u,instructions:u,br_retired:u,br_mis_pred:u,l1i_cache:u,l1i_cache_refill:u,l1i_tlb:u,l1i_tlb_refill:u,l2i_cache:u,l2i_cache_refill:u,l2i_tlb:u,l2i_tlb_refill:u,l1d_cache:u,l1d_cache_refill:u,l1d_tlb:u,l1d_tlb_refill:u,l2d_cache:u,l2d_cache_refill:u,l2d_tlb:u,l2d_tlb_refill:u,ll_cache:u,ll_cache_miss:u,ipc, ,l1i_miss_rate,l1i_tlb_miss_rate,l2i_miss_rate,l2i_tlb_miss_rate,l1d_miss_rate,l1d_tlb_miss_rate,l2d_miss_rate,l2d_tlb_miss_rate,ll_miss_rate,  ,br_retired_mpki,br_mis_pred_mpki,l1i_cache_mpki,l1i_cache_refill_mpki,l1i_tlb_mpki,l1i_tlb_refill_mpki,l2i_cache_mpki,l2i_cache_refill_mpki,l2i_tlb_mpki,l2i_tlb_refill_mpki,l1d_cache_mpki,l1d_cache_refill_mpki,l1d_tlb_mpki,l1d_tlb_refill_mpki,l2d_cache_mpki,l2d_cache_refill_mpki,l2d_tlb_mpki,l2d_tlb_refill_mpki,ll_cache_mpki,ll_cache_miss_mpki
combo_linearity,combo_031_s3,canonical,mix_b64_ld2_xpage_p512_lp1_r1000+mix_b64_ld4_pshuf_p524288_lp1_r1000+mix_b128_ld7_lin_p128_lp1_r1000,42749335043,4207071067,24009193,8294,541752409,89710,541752409,378,89819,6644,849,376,1319825505,1045514425,2363124153,1029021883,4218310278,1508296058,1029054265,1173102,1508022934,430805524,0.0984,,0.0002,0.0000,0.0740,0.4429,0.7922,0.4354,0.3576,0.0011,0.2857,,5.7069,0.0020,128.7719,0.0213,128.7719,0.0001,0.0213,0.0016,0.0002,0.0001,313.7160,248.5136,561.7029,244.5934,1002.6715,358.5145,244.6011,0.2788,358.4496,102.4003
combo_linearity,combo_031_s3,shuffle_mixslot4_mix_s4096_l4_mpshuf_p524288_lp1_r1000_mixslot2_mix_s4096_l2_mxpage_p512_lp1_r1000_mixslot6_mix_s8192_l7_mlin_p128_lp1_r1000,mix_b64_ld4_pshuf_p524288_lp1_r1000+mix_b64_ld2_xpage_p512_lp1_r1000+mix_b128_ld7_lin_p128_lp1_r1000,41055784875,4207071023,24009187,8463,541449485,90105,541449485,378,90216,5926,952,374,1320638308,1041020560,2364584479,1029643695,4140191386,1414459974,1029768860,1178371,1414157809,433727243,0.1025,,0.0002,0.0000,0.0657,0.3929,0.7883,0.4354,0.3416,0.0011,0.3067,,5.7069,0.0020,128.6999,0.0214,128.6999,0.0001,0.0214,0.0014,0.0002,0.0001,313.9092,247.4454,562.0501,244.7412,984.1030,336.2101,244.7710,0.2801,336.1383,103.0948
combo_linearity,combo_031_s3,sum,mix_b64_ld2_xpage_p512_lp1_r1000+mix_b64_ld4_pshuf_p524288_lp1_r1000+mix_b128_ld7_lin_p128_lp1_r1000,38943467290,4207191614,24014818,8726,541802079,24509,541802079,219,24608,2899,461,161,1320048022,1040700245,2362112717,1029186347,4012985036,1291116440,1029451845,481037,1290820115,436747933,0.1080,,0.0000,0.0000,0.1178,0.3492,0.7884,0.4357,0.3217,0.0005,0.3383,,5.7080,0.0021,128.7800,0.0058,128.7800,0.0001,0.0058,0.0007,0.0001,0.0000,313.7599,247.3622,561.4464,244.6255,953.8394,306.8832,244.6886,0.1143,306.8128,103.8099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_032_s3,single,mix_b128_ld7_indir_p524288_lp1_r1000,226349917250,2085065163,8005213,3894,270110975,170935,270110975,596,172536,6369,691,593,910894946,896926601,1799877560,871534112,3565714596,1811101573,871618386,10246152,1810800518,1801792895,0.0092,,0.0006,0.0000,0.0369,0.8582,0.9847,0.4842,0.5079,0.0118,0.9950,,3.8393,0.0019,129.5456,0.0820,129.5456,0.0003,0.0827,0.0031,0.0003,0.0003,436.8664,430.1672,863.2236,417.9889,1710.1214,868.6067,418.0293,4.9141,868.4623,864.1422
combo_linearity,combo_032_s3,single,mix_b128_ld4_indir_p524288_lp1_r1000,129397037771,2085065100,8005197,2819,270661994,100043,270661994,463,100772,4098,518,459,526872572,512806698,1042951020,499344326,2037715489,1035458649,499655038,4976106,1035285331,1029165729,0.0161,,0.0004,0.0000,0.0407,0.8861,0.9733,0.4788,0.5081,0.0100,0.9941,,3.8393,0.0014,129.8099,0.0480,129.8099,0.0002,0.0483,0.0020,0.0002,0.0002,252.6888,245.9428,500.2007,239.4862,977.2911,496.6073,239.6352,2.3865,496.5242,493.5893
combo_linearity,combo_032_s3,single,mix_b64_ld14_xpage_p524288_lp4_r1000,225888436043,1061065144,8005211,3543,137841406,66917,137841406,417,67053,6412,491,412,909321190,896047713,1796753784,870423201,3563803602,1810871934,870475677,10208412,1810451492,1806387610,0.0047,,0.0005,0.0000,0.0956,0.8391,0.9854,0.4844,0.5081,0.0117,0.9978,,7.5445,0.0033,129.9085,0.0631,129.9085,0.0004,0.0632,0.0060,0.0005,0.0004,856.9890,844.4795,1693.3492,820.3297,3358.7039,1706.6548,820.3791,9.6209,1706.2586,1702.4286
combo_linearity,combo_032_s3,canonical,mix_b128_ld7_indir_p524288_lp1_r1000+mix_b128_ld4_indir_p524288_lp1_r1000+mix_b64_ld14_xpage_p524288_lp4_r1000,581670048327,5231071349,24009241,9176,673677144,675185,673677144,2275,676816,65582,2686,2269,2350239577,2307926034,4650801646,2243441551,9182203950,4663322029,2243963236,29414305,4662171570,4639722813,0.0090,,0.0010,0.0000,0.0969,0.8448,0.9820,0.4824,0.5079,0.0131,0.9952,,4.5897,0.0018,128.7838,0.1291,128.7838,0.0004,0.1294,0.0125,0.0005,0.0004,449.2846,441.1957,889.0725,428.8685,1755.3200,891.4660,428.9682,5.6230,891.2460,886.9546
combo_linearity,combo_032_s3,shuffle_mixslot6_mix_s4096_l14_mxpage_p524288_lp4_r1000_mixslot4_mix_s8192_l4_mindir_p524288_lp1_r1000_mixslot0_mix_s8192_l7_mindir_p524288_lp1_r1000,mix_b64_ld14_xpage_p524288_lp4_r1000+mix_b128_ld4_indir_p524288_lp1_r1000+mix_b128_ld7_indir_p524288_lp1_r1000,582001249606,5231071342,24009239,9479,680574320,671643,680574320,2298,673110,60930,2710,2293,2350172323,2307927908,4653908615,2243480179,9186161799,4663656487,2243975304,32661166,4662648876,4639407855,0.0090,,0.0010,0.0000,0.0905,0.8461,0.9820,0.4821,0.5077,0.0146,0.9950,,4.5897,0.0018,130.1023,0.1284,130.1023,0.0004,0.1287,0.0116,0.0005,0.0004,449.2717,441.1960,889.6664,428.8759,1756.0766,891.5299,428.9705,6.2437,891.3373,886.8944
combo_linearity,combo_032_s3,sum,mix_b128_ld7_indir_p524288_lp1_r1000+mix_b128_ld4_indir_p524288_lp1_r1000+mix_b64_ld14_xpage_p524288_lp4_r1000,581635391064,5231195407,24015621,10256,678614375,337895,678614375,1476,340361,16879,1700,1464,2347088708,2305781012,4639582364,2241301639,9167233687,4657432156,2241749101,25430670,4656537341,4637346234,0.0090,,0.0005,0.0000,0.0496,0.8612,0.9824,0.4831,0.5081,0.0113,0.9959,,4.5908,0.0020,129.7245,0.0646,129.7245,0.0003,0.0651,0.0032,0.0003,0.0003,448.6716,440.7752,886.9067,428.4492,1752.4166,890.3189,428.5348,4.8613,890.1478,886.4793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_033_s3,single,mix_b128_ld4_pshuf_p524288_lp1_r1000,22021481135,2085064018,8004976,3030,267421536,26905,267421536,211,26958,1388,640,208,525319170,96513124,529293719,1573831,2249823213,928644887,1582599,958533,928097133,845744225,0.0947,,0.0001,0.0000,0.0515,0.3250,0.1837,0.0030,0.4128,0.6057,0.9113,,3.8392,0.0015,128.2558,0.0129,128.2558,0.0001,0.0129,0.0007,0.0003,0.0001,251.9439,46.2878,253.8501,0.7548,1079.0188,445.3796,0.7590,0.4597,445.1169,405.6203
combo_linearity,combo_033_s3,single,mix_b64_ld2_pshuf_p1_lp4_r1000,530953840,1061064023,8004983,2353,138086005,722,138086005,37,725,522,164,10,141052820,168,141102165,68,1345,774,90,3,236,26,1.9984,,0.0000,0.0000,0.7200,0.0610,0.0000,0.0000,0.5755,0.0333,0.1102,,7.5443,0.0022,130.1392,0.0007,130.1392,0.0000,0.0007,0.0005,0.0002,0.0000,132.9353,0.0002,132.9818,0.0001,0.0013,0.0007,0.0001,0.0000,0.0002,0.0000
combo_linearity,combo_033_s3,single,mix_b128_ld14_indir_p128_lp4_r1000,34510478807,2085065130,8005201,3053,266855757,25246,266855757,60,25343,1821,135,23,1805104445,1668384787,3282814425,1462095456,4310620368,782359559,1462110819,24,782347554,65295,0.0604,,0.0001,0.0000,0.0719,0.1704,0.9243,0.4454,0.1815,0.0000,0.0001,,3.8393,0.0015,127.9844,0.0121,127.9844,0.0000,0.0122,0.0009,0.0001,0.0000,865.7305,800.1596,1574.4421,701.2229,2067.3792,375.2207,701.2303,0.0000,375.2149,0.0313
combo_linearity,combo_033_s3,canonical,mix_b128_ld4_pshuf_p524288_lp1_r1000+mix_b64_ld2_pshuf_p1_lp4_r1000+mix_b128_ld14_indir_p128_lp4_r1000,63450636730,5231071080,24009193,8053,671874132,165207,671874132,525,165369,11145,1180,520,2471293289,1767044534,3957509318,1464034318,6644626188,1796663310,1464060852,1169495,1796033966,857625272,0.0824,,0.0002,0.0000,0.0674,0.4407,0.7150,0.3699,0.2704,0.0008,0.4775,,4.5897,0.0015,128.4391,0.0316,128.4391,0.0001,0.0316,0.0021,0.0002,0.0001,472.4259,337.7978,756.5390,279.8728,1270.2229,343.4599,279.8778,0.2236,343.3396,163.9483
combo_linearity,combo_033_s3,shuffle_mixslot5_mix_s8192_l14_mindir_p128_lp4_r1000_mixslot1_mix_s4096_l2_mpshuf_p1_lp4_r1000_mixslot0_mix_s8192_l4_mpshuf_p524288_lp1_r1000,mix_b128_ld14_indir_p128_lp4_r1000+mix_b64_ld2_pshuf_p1_lp4_r1000+mix_b128_ld4_pshuf_p524288_lp1_r1000,60599755548,5231071134,24009201,7856,673725640,161695,673725640,524,161853,14174,891,519,2473725894,1764294298,3965297931,1464934030,6781043579,1943479240,1465013343,1171250,1943881322,853383149,0.0863,,0.0002,0.0000,0.0876,0.5825,0.7132,0.3694,0.2866,0.0008,0.4390,,4.5897,0.0015,128.7931,0.0309,128.7931,0.0001,0.0309,0.0027,0.0002,0.0001,472.8909,337.2721,758.0279,280.0448,1296.3012,371.5261,280.0599,0.2239,371.6029,163.1374
combo_linearity,combo_033_s3,sum,mix_b128_ld4_pshuf_p524288_lp1_r1000+mix_b64_ld2_pshuf_p1_lp4_r1000+mix_b128_ld14_indir_p128_lp4_r1000,57062913782,5231193171,24015160,8436,672363298,52873,672363298,308,53026,3731,939,241,2471476435,1764898079,3953210309,1463669355,6560444926,1711005220,1463693508,958560,1710444923,845809546,0.0917,,0.0001,0.0000,0.0704,0.2567,0.7141,0.3702,0.2608,0.0007,0.4945,,4.5908,0.0016,128.5296,0.0101,128.5296,0.0001,0.0101,0.0007,0.0002,0.0000,472.4499,337.3796,755.6995,279.7965,1254.1011,327.0774,279.8011,0.1832,326.9703,161.6858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_034_s4,single,mix_b64_ld7_lin_p128_lp4_r1000,7245519356,1061063795,8004922,2112,137848715,2830,137848715,45,2833,1256,1061,15,461333341,110179215,619260919,114000147,1406369892,258650242,114058162,16,258633701,1956371,0.1464,,0.0000,0.0000,0.4433,0.0141,0.2388,0.1841,0.1839,0.0000,0.0076,,7.5442,0.0020,129.9156,0.0027,129.9156,0.0000,0.0027,0.0012,0.0010,0.0000,434.7838,103.8384,583.6227,107.4395,1325.4339,243.7650,107.4942,0.0000,243.7494,1.8438
combo_linearity,combo_034_s4,single,mix_b64_ld2_lin_p512_lp4_r1000,5909012607,1061063801,8004920,2157,137534817,2356,137534817,42,2358,1254,308,22,141194220,36800710,183787005,34022187,387725859,200219320,34024509,144,200196614,1120382,0.1796,,0.0000,0.0000,0.5318,0.0714,0.2606,0.1851,0.5164,0.0000,0.0056,,7.5442,0.0020,129.6197,0.0022,129.6197,0.0000,0.0022,0.0012,0.0003,0.0000,133.0685,34.6828,173.2101,32.0642,365.4124,188.6968,32.0664,0.0001,188.6754,1.0559
combo_linearity,combo_034_s4,single,mix_b64_ld2_lin_p512_lp4_r1000,4434158663,1061063801,8004920,2261,138381086,1943,138381086,44,1944,1084,89,19,141224624,36346869,187341782,35026218,383104516,200536865,35027865,577,200513880,936438,0.2393,,0.0000,0.0000,0.5576,0.2135,0.2574,0.1870,0.5235,0.0000,0.0047,,7.5442,0.0021,130.4173,0.0018,130.4173,0.0000,0.0018,0.0010,0.0001,0.0000,133.0972,34.2551,176.5603,33.0105,361.0570,188.9960,33.0120,0.0005,188.9744,0.8825
combo_linearity,combo_034_s4,single,mix_b64_ld2_lin_p128_lp1_r1000,3252432144,1061063801,8004920,2539,138086113,1509,138086113,41,1510,559,528,14,141057626,121202072,276704551,130000167,355187422,90102470,130006394,34,90101384,404,0.3262,,0.0000,0.0000,0.3702,0.0265,0.8592,0.4698,0.2537,0.0000,0.0000,,7.5442,0.0024,130.1393,0.0014,130.1393,0.0000,0.0014,0.0005,0.0005,0.0000,132.9398,114.2269,260.7803,122.5187,334.7465,84.9171,122.5246,0.0000,84.9161,0.0004
combo_linearity,combo_034_s4,canonical,mix_b64_ld7_lin_p128_lp4_r1000+mix_b64_ld2_lin_p512_lp4_r1000+mix_b64_ld2_lin_p512_lp4_r1000+mix_b64_ld2_lin_p128_lp1_r1000,25205131168,4244073018,32010976,10502,551955577,48440,551955577,48,48485,6502,163,45,884957719,305117165,1263559042,312045555,2519269502,856857588,312586086,693565,856744982,90309574,0.1684,,0.0001,0.0000,0.1341,0.2761,0.3448,0.2470,0.3401,0.0022,0.1054,,7.5425,0.0025,130.0533,0.0114,130.0533,0.0000,0.0114,0.0015,0.0000,0.0000,208.5161,71.8925,297.7232,73.5250,593.5971,201.8951,73.6524,0.1634,201.8686,21.2790
combo_linearity,combo_034_s4,shuffle_mixslot4_mix_s4096_l2_mlin_p512_lp4_r1000_mixslot2_mix_s4096_l7_mlin_p128_lp4_r1000_mixslot3_mix_s4096_l2_mlin_p512_lp4_r1000_mixslot5_mix_s4096_l2_mlin_p128_lp1_r1000,mix_b64_ld2_lin_p512_lp4_r1000+mix_b64_ld7_lin_p128_lp4_r1000+mix_b64_ld2_lin_p512_lp4_r1000+mix_b64_ld2_lin_p128_lp1_r1000,25491308282,4244073018,32010976,10409,551880961,50312,551880961,60,50391,7732,163,46,885100330,305119065,1279313960,316063551,2539669808,975033522,316184764,695430,974890790,205888763,0.1665,,0.0001,0.0000,0.1534,0.2822,0.3447,0.2471,0.3839,0.0022,0.2112,,7.5425,0.0025,130.0357,0.0119,130.0357,0.0000,0.0119,0.0018,0.0000,0.0000,208.5497,71.8930,301.4354,74.4718,598.4039,229.7400,74.5003,0.1639,229.7064,48.5121
combo_linearity,combo_034_s4,sum,mix_b64_ld7_lin_p128_lp4_r1000+mix_b64_ld2_lin_p512_lp4_r1000+mix_b64_ld2_lin_p512_lp4_r1000+mix_b64_ld2_lin_p128_lp1_r1000,20841122770,4244255198,32019682,9069,551850731,8638,551850731,172,8645,4153,1986,70,884809811,304528866,1267094257,313048719,2532387689,749508897,313116930,771,749445579,4013595,0.2036,,0.0000,0.0000,0.4804,0.0352,0.3442,0.2471,0.2960,0.0000,0.0054,,7.5442,0.0021,130.0230,0.0020,130.0230,0.0000,0.0020,0.0010,0.0005,0.0000,208.4723,71.7508,298.5434,73.7582,596.6624,176.5937,73.7743,0.0002,176.5788,0.9457
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_035_s4,single,mix_b64_ld14_pshuf_p128_lp4_r1000,15180780315,1061063801,8004920,3032,138848719,5572,138848719,44,5578,2449,125,11,909216363,314956073,1242060886,226032324,2749628055,330502240,226098792,15,330483522,2027742,0.0699,,0.0000,0.0000,0.4390,0.0880,0.3464,0.1820,0.1202,0.0000,0.0061,,7.5442,0.0029,130.8580,0.0053,130.8580,0.0000,0.0053,0.0023,0.0001,0.0000,856.8913,296.8305,1170.5808,213.0243,2591.3881,311.4820,213.0869,0.0000,311.4643,1.9110
combo_linearity,combo_035_s4,single,mix_b128_ld14_pshuf_p1_lp4_r1000,7186305567,2085063801,8004920,2986,265065938,6081,265065938,46,6099,633,106,14,1805039221,272,1805086957,123,6569,990,145,6,312,85,0.2901,,0.0000,0.0000,0.1038,0.1321,0.0000,0.0000,0.1507,0.0414,0.2724,,3.8392,0.0014,127.1261,0.0029,127.1261,0.0000,0.0029,0.0003,0.0001,0.0000,865.6998,0.0001,865.7226,0.0001,0.0032,0.0005,0.0001,0.0000,0.0001,0.0000
combo_linearity,combo_035_s4,single,mix_b128_ld2_lin_p1_lp4_r1000,1042115792,2085064023,8004983,2903,266056171,1301,266056171,43,1304,602,624,13,269037478,182,269070842,74,2172,959,110,26,276,33,2.0008,,0.0000,0.0000,0.4617,0.0208,0.0000,0.0000,0.4415,0.2364,0.1196,,3.8392,0.0014,127.6010,0.0006,127.6010,0.0000,0.0006,0.0003,0.0003,0.0000,129.0308,0.0001,129.0468,0.0000,0.0010,0.0005,0.0001,0.0000,0.0001,0.0000
combo_linearity,combo_035_s4,single,mix_b64_ld1_pshuf_p524288_lp1_r1000,2667073346,1061063801,8004920,2074,137303630,1551,137303630,45,1553,630,284,40,77106916,12448404,77744393,197833,274115683,113567293,197906,117981,113502398,104215203,0.3978,,0.0000,0.0000,0.4057,0.1408,0.1614,0.0025,0.4143,0.5961,0.9182,,7.5442,0.0020,129.4019,0.0015,129.4019,0.0000,0.0015,0.0006,0.0003,0.0000,72.6694,11.7320,73.2702,0.1864,258.3404,107.0315,0.1865,0.1112,106.9704,98.2177
combo_linearity,combo_035_s4,canonical,mix_b64_ld14_pshuf_p128_lp4_r1000+mix_b128_ld14_pshuf_p1_lp4_r1000+mix_b128_ld2_lin_p1_lp4_r1000+mix_b64_ld1_pshuf_p524288_lp1_r1000,26999972485,6292073982,32011181,9108,809403131,122763,809403131,379,123203,14908,956,373,3061056072,320118293,3399580062,226398719,3032725874,445317225,226428175,173856,445189788,195616278,0.2330,,0.0002,0.0000,0.1210,0.3902,0.1046,0.0666,0.1468,0.0008,0.4394,,5.0875,0.0014,128.6385,0.0195,128.6385,0.0001,0.0196,0.0024,0.0002,0.0001,486.4940,50.8764,540.2956,35.9816,481.9915,70.7743,35.9863,0.0276,70.7541,31.0893
combo_linearity,combo_035_s4,shuffle_mixslot1_mix_s4096_l14_mpshuf_p128_lp4_r1000_mixslot6_mix_s4096_l1_mpshuf_p524288_lp1_r1000_mixslot2_mix_s8192_l14_mpshuf_p1_lp4_r1000_mixslot5_mix_s8192_l2_mlin_p1_lp4_r1000,mix_b64_ld14_pshuf_p128_lp4_r1000+mix_b64_ld1_pshuf_p524288_lp1_r1000+mix_b128_ld14_pshuf_p1_lp4_r1000+mix_b128_ld2_lin_p1_lp4_r1000,26662487303,6292074052,32011190,6350,809247877,122933,809247877,373,123271,13971,815,366,3061059376,332117929,3390600485,226383910,3105064248,552135476,226457300,175438,551987775,219637008,0.2360,,0.0002,0.0000,0.1133,0.4491,0.1085,0.0668,0.1778,0.0008,0.3979,,5.0875,0.0010,128.6139,0.0195,128.6139,0.0001,0.0196,0.0022,0.0001,0.0001,486.4945,52.7835,538.8685,35.9792,493.4882,87.7510,35.9909,0.0279,87.7275,34.9069
combo_linearity,combo_035_s4,sum,mix_b64_ld14_pshuf_p128_lp4_r1000+mix_b128_ld14_pshuf_p1_lp4_r1000+mix_b128_ld2_lin_p1_lp4_r1000+mix_b64_ld1_pshuf_p524288_lp1_r1000,26076275020,6292255426,32019743,10995,807274458,14505,807274458,178,14534,4314,1139,78,3060399978,327404931,3393963078,226230354,3023752479,444071482,226296953,118028,443986508,106243063,0.2413,,0.0000,0.0000,0.2968,0.0685,0.1070,0.0667,0.1469,0.0005,0.2393,,5.0888,0.0017,128.2965,0.0023,128.2965,0.0000,0.0023,0.0007,0.0002,0.0000,486.3757,52.0330,539.3874,35.9538,480.5515,70.5743,35.9644,0.0188,70.5608,16.8847
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_036_s4,single,mix_b128_ld7_xpage_p512_lp1_r1000,37674703100,2085065130,8005201,3439,266472807,29243,266472807,46,29429,1654,95,27,909372140,896104779,1812602636,898272165,3538197474,1794007562,898296918,296,1793993882,81256,0.0553,,0.0001,0.0000,0.0562,0.2842,0.9854,0.4956,0.5070,0.0000,0.0000,,3.8393,0.0016,127.8007,0.0140,127.8007,0.0000,0.0141,0.0008,0.0000,0.0000,436.1361,429.7730,869.3266,430.8125,1696.9242,860.4084,430.8244,0.0001,860.4018,0.0390
combo_linearity,combo_036_s4,single,mix_b128_ld7_indir_p1_lp4_r1000,3602109661,2085063801,8004920,2540,266061438,3311,266061438,42,3333,600,82,12,909038140,170,909086333,92,4145,932,167,5,303,71,0.5788,,0.0000,0.0000,0.1800,0.1463,0.0000,0.0000,0.2248,0.0299,0.2343,,3.8392,0.0012,127.6035,0.0016,127.6035,0.0000,0.0016,0.0003,0.0000,0.0000,435.9762,0.0001,435.9993,0.0000,0.0020,0.0004,0.0001,0.0000,0.0001,0.0000
combo_linearity,combo_036_s4,single,mix_b64_ld2_indir_p128_lp1_r1000,3580073868,1061063795,8004922,2534,138094246,1804,138094246,55,1804,620,111,16,141057820,121084710,277062865,130000123,367472062,102353961,130456784,33,102352591,565,0.2964,,0.0000,0.0000,0.3437,0.1441,0.8584,0.4692,0.2785,0.0000,0.0000,,7.5442,0.0024,130.1470,0.0017,130.1470,0.0001,0.0017,0.0006,0.0001,0.0000,132.9400,114.1163,261.1180,122.5187,346.3242,96.4635,122.9490,0.0000,96.4622,0.0005
combo_linearity,combo_036_s4,single,mix_b128_ld2_pshuf_p128_lp4_r1000,4668702724,2085063808,8004922,2581,265146207,4261,265146207,44,4283,726,91,18,269120768,87858002,378534099,67013797,843366244,146509161,67083418,127,146503107,2123521,0.4466,,0.0000,0.0000,0.1695,0.1978,0.3265,0.1770,0.1737,0.0000,0.0145,,3.8392,0.0012,127.1646,0.0020,127.1646,0.0000,0.0021,0.0003,0.0000,0.0000,129.0708,42.1368,181.5456,32.1399,404.4798,70.2660,32.1733,0.0001,70.2631,1.0184
combo_linearity,combo_036_s4,canonical,mix_b128_ld7_xpage_p512_lp1_r1000+mix_b128_ld7_indir_p1_lp4_r1000+mix_b64_ld2_indir_p128_lp1_r1000+mix_b128_ld2_pshuf_p128_lp4_r1000,54751053088,7316074065,32011191,9620,936023761,194790,936023761,51,195233,15737,123,41,2228583873,1109025093,3365161063,1094307880,4766915306,2058336990,1094363304,5347,2058292129,33700345,0.1336,,0.0002,0.0000,0.0806,0.3333,0.4976,0.3252,0.4318,0.0000,0.0164,,4.3755,0.0013,127.9407,0.0266,127.9407,0.0000,0.0267,0.0022,0.0000,0.0000,304.6147,151.5875,459.9682,149.5758,651.5674,281.3445,149.5834,0.0007,281.3383,4.6063
combo_linearity,combo_036_s4,shuffle_mixslot6_mix_s8192_l2_mpshuf_p128_lp4_r1000_mixslot0_mix_s8192_l7_mxpage_p512_lp1_r1000_mixslot5_mix_s4096_l2_mindir_p128_lp1_r1000_mixslot1_mix_s8192_l7_mindir_p1_lp4_r1000,mix_b128_ld2_pshuf_p128_lp4_r1000+mix_b128_ld7_xpage_p512_lp1_r1000+mix_b64_ld2_indir_p128_lp1_r1000+mix_b128_ld7_indir_p1_lp4_r1000,52714131649,7316074089,32011194,8523,935990500,178063,935990500,53,178859,15648,107,42,2228622750,1109901927,3364955328,1094365393,4816647529,2084284929,1094785677,13184,2084239569,5047360,0.1388,,0.0002,0.0000,0.0875,0.3925,0.4980,0.3252,0.4327,0.0000,0.0024,,4.3755,0.0012,127.9362,0.0243,127.9362,0.0000,0.0244,0.0021,0.0000,0.0000,304.6200,151.7073,459.9400,149.5837,658.3651,284.8912,149.6411,0.0018,284.8850,0.6899
combo_linearity,combo_036_s4,sum,mix_b128_ld7_xpage_p512_lp1_r1000+mix_b128_ld7_indir_p1_lp4_r1000+mix_b64_ld2_indir_p128_lp1_r1000+mix_b128_ld2_pshuf_p128_lp4_r1000,49525589353,7316256534,32019965,11094,935774698,38619,935774698,187,38849,3600,379,73,2228588868,1105047661,3377285933,1095286177,4749039925,2042871616,1095837287,461,2042849883,2205413,0.1477,,0.0000,0.0000,0.0927,0.1926,0.4959,0.3243,0.4302,0.0000,0.0011,,4.3766,0.0015,127.9035,0.0053,127.9035,0.0000,0.0053,0.0005,0.0001,0.0000,304.6078,151.0400,461.6139,149.7058,649.1079,279.2236,149.7811,0.0001,279.2206,0.3014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_037_s4,single,mix_b64_ld4_pshuf_p524288_lp4_r1000,20759656308,1061063808,8004922,2785,137798300,7855,137798300,180,7864,3243,303,176,269458589,116202901,270160533,204068,964663243,473457100,212585,136900,473369555,402077842,0.0511,,0.0001,0.0000,0.4124,0.5809,0.4312,0.0008,0.4908,0.6440,0.8494,,7.5442,0.0026,129.8681,0.0074,129.8681,0.0002,0.0074,0.0031,0.0003,0.0002,253.9514,109.5155,254.6129,0.1923,909.1472,446.2098,0.2004,0.1290,446.1273,378.9384
combo_linearity,combo_037_s4,single,mix_b64_ld1_lin_p128_lp4_r1000,1217870344,1061064023,8004983,2011,138165911,1050,138165911,45,1051,579,793,11,77060341,14717266,104426249,17000159,174122536,39410102,17000258,21,39407418,31961,0.8712,,0.0000,0.0000,0.5509,0.0139,0.1910,0.1628,0.2263,0.0000,0.0008,,7.5443,0.0019,130.2145,0.0010,130.2145,0.0000,0.0010,0.0005,0.0007,0.0000,72.6255,13.8703,98.4165,16.0218,164.1018,37.1421,16.0219,0.0000,37.1395,0.0301
combo_linearity,combo_037_s4,single,mix_b128_ld2_xpage_p512_lp1_r1000,11374344668,2085063795,8004922,3185,266133637,9568,266133637,47,9614,850,99,31,269071162,253926113,532884636,258020869,1056026183,521644385,258028147,260,521635583,7927195,0.1833,,0.0000,0.0000,0.0884,0.3131,0.9437,0.4842,0.4940,0.0000,0.0152,,3.8392,0.0015,127.6381,0.0046,127.6381,0.0000,0.0046,0.0004,0.0000,0.0000,129.0470,121.7834,255.5723,123.7472,506.4719,250.1815,123.7507,0.0001,250.1773,3.8019
combo_linearity,combo_037_s4,single,mix_b64_ld14_indir_p1_lp4_r1000,3602153898,1061063795,8004922,2561,137057227,1823,137057227,47,1825,542,96,17,909037873,183,909084560,92,2647,905,129,6,344,58,0.2946,,0.0000,0.0000,0.2970,0.1771,0.0000,0.0000,0.3419,0.0465,0.1686,,7.5442,0.0024,129.1696,0.0017,129.1696,0.0000,0.0017,0.0005,0.0001,0.0000,856.7231,0.0002,856.7671,0.0001,0.0025,0.0009,0.0001,0.0000,0.0003,0.0001
