suite,case,order_tag,modules,cpu-cycles:u,instructions:u,br_retired:u,br_mis_pred:u,l1i_cache:u,l1i_cache_refill:u,l1i_tlb:u,l1i_tlb_refill:u,l2i_cache:u,l2i_cache_refill:u,l2i_tlb:u,l2i_tlb_refill:u,l1d_cache:u,l1d_cache_refill:u,l1d_tlb:u,l1d_tlb_refill:u,l2d_cache:u,l2d_cache_refill:u,l2d_tlb:u,l2d_tlb_refill:u,ll_cache:u,ll_cache_miss:u,ipc, ,l1i_miss_rate,l1i_tlb_miss_rate,l2i_miss_rate,l2i_tlb_miss_rate,l1d_miss_rate,l1d_tlb_miss_rate,l2d_miss_rate,l2d_tlb_miss_rate,ll_miss_rate,  ,br_retired_mpki,br_mis_pred_mpki,l1i_cache_mpki,l1i_cache_refill_mpki,l1i_tlb_mpki,l1i_tlb_refill_mpki,l2i_cache_mpki,l2i_cache_refill_mpki,l2i_tlb_mpki,l2i_tlb_refill_mpki,l1d_cache_mpki,l1d_cache_refill_mpki,l1d_tlb_mpki,l1d_tlb_refill_mpki,l2d_cache_mpki,l2d_cache_refill_mpki,l2d_tlb_mpki,l2d_tlb_refill_mpki,ll_cache_mpki,ll_cache_miss_mpki
combo_linearity_safe,combo_007_s2,shuffle_itlb_f64_lshuf_p1_np2_l4_r100_main_b128_lin_p512_np1_l2_r100,itlb_f64_l1_r100_lshuf_p1_np2_l4+cold_b128_d4_bitrev_lin_p512_np1_l2,286319637,40071389,2721612,291095,8909439,1323667,8909439,670458,1323662,102908,670551,176,6947520,2535683,9629505,2583103,12201205,5512818,2583139,149,5410054,6456,0.1400,,0.1486,0.0753,0.0777,0.0003,0.3650,0.2682,0.4518,0.0001,0.0012,,67.9191,7.2644,222.3392,33.0327,222.3392,16.7316,33.0326,2.5681,16.7339,0.0044,173.3786,63.2791,240.3087,64.4625,304.4867,137.5749,64.4634,0.0037,135.0104,0.1611
combo_linearity_safe,combo_007_s2,sum,cold_b128_d4_bitrev_lin_p512_np1_l2+itlb_f64_l1_r100_lshuf_p1_np2_l4,179411182,40081976,2722806,291196,8869911,1840448,8869911,670111,1840446,1609,670250,151,6953106,2534833,9716342,2600124,12677262,5303917,2610155,696,5302025,6292,0.2234,,0.2075,0.0755,0.0009,0.0002,0.3646,0.2676,0.4184,0.0003,0.0012,,67.9309,7.2650,221.2943,45.9171,221.2943,16.7185,45.9170,0.0401,16.7220,0.0038,173.4721,63.2412,242.4118,64.8702,316.2834,132.3267,65.1204,0.0174,132.2795,0.1570
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_008_s2,single,cold_b64_d4_bitrev_lin_p1_np4_l4,16433548,14871040,1031409,130646,3733121,703,3733121,57,702,639,100,25,3455363,143,3457592,65,1456,1007,86,31,344,49,0.9049,,0.0002,0.0000,0.9103,0.2500,0.0000,0.0000,0.6916,0.3605,0.1424,,69.3569,8.7853,251.0329,0.0473,251.0329,0.0038,0.0472,0.0430,0.0067,0.0017,232.3552,0.0096,232.5051,0.0044,0.0979,0.0677,0.0058,0.0021,0.0231,0.0033
combo_linearity_safe,combo_008_s2,single,hot_b128_bp3_r100_pstr_p512_np1_l2_sp3,193311894,23440994,3941401,509,3024364,1215,3024364,53,1214,753,103,41,2698627,2558685,5352357,2581891,10138260,5124680,2582519,551,5123745,504,0.1213,,0.0004,0.0000,0.6203,0.3981,0.9481,0.4824,0.5055,0.0002,0.0001,,168.1414,0.0217,129.0203,0.0518,129.0203,0.0023,0.0518,0.0321,0.0044,0.0017,115.1243,109.1543,228.3332,110.1443,432.5013,218.6204,110.1711,0.0235,218.5805,0.0215
combo_linearity_safe,combo_008_s2,canonical,cold_b64_d4_bitrev_lin_p1_np4_l4+hot_b128_bp3_r100_pstr_p512_np1_l2_sp3,133214111,38301288,4971603,131194,6746315,1619,6746315,53,1618,847,111,46,6147891,2559831,8819052,2584851,10196314,5168330,2585253,521,5167302,7245,0.2875,,0.0002,0.0000,0.5235,0.4144,0.4164,0.2931,0.5069,0.0002,0.0014,,129.8025,3.4253,176.1381,0.0423,176.1381,0.0014,0.0422,0.0221,0.0029,0.0012,160.5139,66.8341,230.2547,67.4873,266.2133,134.9388,67.4978,0.0136,134.9120,0.1892
combo_linearity_safe,combo_008_s2,shuffle_hot_s8192_pstrd_p512_np1_l2_r100_sp3_main_b64_lin_p1_np4_l4_r100,hot_b128_bp3_r100_pstr_p512_np1_l2_sp3+cold_b64_d4_bitrev_lin_p1_np4_l4,182440162,38301294,4971601,130899,6746939,1458,6746939,52,1458,833,86,21,6149296,2559613,8821616,2584792,10249204,5199413,2585295,662,5198216,32539,0.2099,,0.0002,0.0000,0.5713,0.2442,0.4162,0.2930,0.5073,0.0003,0.0063,,129.8024,3.4176,176.1543,0.0381,176.1543,0.0014,0.0381,0.0217,0.0022,0.0005,160.5506,66.8284,230.3216,67.4858,267.5942,135.7503,67.4989,0.0173,135.7191,0.8496
combo_linearity_safe,combo_008_s2,sum,cold_b64_d4_bitrev_lin_p1_np4_l4+hot_b128_bp3_r100_pstr_p512_np1_l2_sp3,209745442,38312034,4972810,131155,6757485,1918,6757485,110,1916,1392,203,66,6153990,2558828,8809949,2581956,10139716,5125687,2582605,582,5124089,553,0.1827,,0.0003,0.0000,0.7265,0.3251,0.4158,0.2931,0.5055,0.0002,0.0001,,129.7976,3.4233,176.3802,0.0501,176.3802,0.0029,0.0500,0.0363,0.0053,0.0017,160.6281,66.7891,229.9525,67.3928,264.6614,133.7879,67.4098,0.0152,133.7462,0.0144
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_009_s2,single,cold_b64_d4_bitrev_lstr_p1_np2_l4_sl5,16415986,14871049,1031410,130656,3735160,742,3735160,59,742,645,94,22,3455345,162,3457556,60,1356,868,85,32,213,32,0.9059,,0.0002,0.0000,0.8693,0.2340,0.0000,0.0000,0.6401,0.3765,0.1502,,69.3569,8.7859,251.1699,0.0499,251.1699,0.0040,0.0499,0.0434,0.0063,0.0015,232.3538,0.0109,232.5025,0.0040,0.0912,0.0584,0.0057,0.0022,0.0143,0.0022
combo_linearity_safe,combo_009_s2,single,fetch_b64_d1_bp0_s16_r100_pstr_p512_np2_l2_sp3,81460382,18871003,1991402,592137,9245067,685,9245067,51,683,598,103,26,4666774,1268805,7951519,1320754,5553183,2676118,1330780,156,2675372,18484,0.2317,,0.0001,0.0000,0.8755,0.2524,0.2719,0.1661,0.4819,0.0001,0.0069,,105.5271,31.3781,489.9086,0.0363,489.9086,0.0027,0.0362,0.0317,0.0055,0.0014,247.2987,67.2357,421.3618,69.9885,294.2707,141.8111,70.5198,0.0083,141.7716,0.9795
combo_linearity_safe,combo_009_s2,canonical,cold_b64_d4_bitrev_lstr_p1_np2_l4_sl5+fetch_b64_d1_bp0_s16_r100_pstr_p512_np2_l2_sp3,127006261,33731288,3021603,722462,12379311,986,12379311,53,985,799,101,32,8149754,1266434,11442066,1323038,5595451,2685205,1325353,113,2684360,10355,0.2656,,0.0001,0.0000,0.8112,0.3168,0.1554,0.1156,0.4799,0.0001,0.0039,,89.5786,21.4182,366.9979,0.0292,366.9979,0.0016,0.0292,0.0237,0.0030,0.0009,241.6081,37.5448,339.2122,39.2229,165.8831,79.6058,39.2915,0.0034,79.5807,0.3070
combo_linearity_safe,combo_009_s2,shuffle_fetch_b64_pstrd_p512_np2_l2_r100_sp3_main_b64_lstrd_p1_np2_l4_r100_sl5,fetch_b64_d1_bp0_s16_r100_pstr_p512_np2_l2_sp3+cold_b64_d4_bitrev_lstr_p1_np2_l4_sl5,129430028,33731288,3021603,721547,12385713,929,12385713,56,928,778,92,30,8151916,1269023,11427818,1312228,5706487,2677317,1312876,88,2676492,18502,0.2606,,0.0001,0.0000,0.8384,0.3261,0.1557,0.1148,0.4692,0.0001,0.0069,,89.5786,21.3910,367.1877,0.0275,367.1877,0.0017,0.0275,0.0231,0.0027,0.0009,241.6722,37.6215,338.7898,38.9024,169.1749,79.3719,38.9216,0.0026,79.3475,0.5485
combo_linearity_safe,combo_009_s2,sum,cold_b64_d4_bitrev_lstr_p1_np2_l4_sl5+fetch_b64_d1_bp0_s16_r100_pstr_p512_np2_l2_sp3,97876368,33742052,3022812,722793,12980227,1427,12980227,110,1425,1243,197,48,8122119,1268967,11409075,1320814,5554539,2676986,1330865,188,2675585,18516,0.3447,,0.0001,0.0000,0.8723,0.2437,0.1562,0.1158,0.4819,0.0001,0.0069,,89.5859,21.4211,384.6899,0.0423,384.6899,0.0033,0.0422,0.0368,0.0058,0.0014,240.7121,37.6079,338.1263,39.1444,164.6177,79.3368,39.4423,0.0056,79.2953,0.5488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_010_s2,single,fetch_b128_d1_bp0_s16_r100_lstr_p512_np4_l1_sl5,125315699,36150997,3911404,1231838,18281287,1582,18281287,47,1582,886,89,26,7867294,1298971,13026971,1323296,6122682,2704082,1337296,543,2703245,37695,0.2885,,0.0001,0.0000,0.5601,0.2921,0.1651,0.1016,0.4416,0.0004,0.0139,,108.1963,34.0748,505.6925,0.0438,505.6925,0.0013,0.0438,0.0245,0.0025,0.0007,217.6232,35.9318,360.3489,36.6047,169.3641,74.7997,36.9920,0.0150,74.7765,1.0427
combo_linearity_safe,combo_010_s2,single,itlb_f64_l1_r100_lstr_p128_np4_l4_sl3,115682158,13210988,731403,504,1803741,1398680,1803741,670071,1398680,235453,670141,117,2695873,2032443,5087815,1950070,8288585,2628514,1950103,136,2411490,295,0.1142,,0.7754,0.3715,0.1683,0.0002,0.7539,0.3833,0.3171,0.0001,0.0001,,55.3632,0.0382,136.5334,105.8725,136.5334,50.7207,105.8725,17.8225,50.7260,0.0089,204.0629,153.8449,385.1199,147.6097,627.4008,198.9642,147.6122,0.0103,182.5367,0.0223
combo_linearity_safe,combo_010_s2,canonical,fetch_b128_d1_bp0_s16_r100_lstr_p512_np4_l1_sl5+itlb_f64_l1_r100_lstr_p128_np4_l4_sl3,246879558,49351298,4641605,1236675,18835681,1218589,18835681,670454,1218589,348577,670657,135,10662680,3554835,18045109,3262325,14988591,5624315,3274571,1845,5342576,19263,0.1999,,0.0647,0.0356,0.2860,0.0002,0.3334,0.1808,0.3752,0.0006,0.0036,,94.0523,25.0586,381.6654,24.6921,381.6654,13.5853,24.6921,7.0632,13.5895,0.0027,216.0567,72.0312,365.6461,66.1041,303.7122,113.9649,66.3523,0.0374,108.2560,0.3903
combo_linearity_safe,combo_010_s2,shuffle_itlb_f64_lstrd_p128_np4_l4_r100_sl3_fetch_b128_lstrd_p512_np4_l1_r100_sl5,itlb_f64_l1_r100_lstr_p128_np4_l4_sl3+fetch_b128_d1_bp0_s16_r100_lstr_p512_np4_l1_sl5,281033078,49351389,4641612,1238071,18906356,1065279,18906356,670457,1065279,309565,670615,554,10601568,3588850,17904632,3263203,15111453,6082079,3267566,519,5796458,33082,0.1756,,0.0563,0.0355,0.2906,0.0008,0.3385,0.1823,0.4025,0.0002,0.0057,,94.0523,25.0869,383.0967,21.5856,383.0967,13.5854,21.5856,6.2727,13.5886,0.0112,214.8180,72.7203,362.7989,66.1218,306.2012,123.2403,66.2102,0.0105,117.4528,0.6703
combo_linearity_safe,combo_010_s2,sum,fetch_b128_d1_bp0_s16_r100_lstr_p512_np4_l1_sl5+itlb_f64_l1_r100_lstr_p128_np4_l4_sl3,240997857,49361985,4642807,1232342,20085028,1400262,20085028,670118,1400262,236339,670230,143,10563167,3331414,18114786,3273366,14411267,5332596,3287399,679,5114735,37990,0.2048,,0.0697,0.0334,0.1688,0.0002,0.3154,0.1807,0.3700,0.0002,0.0074,,94.0563,24.9654,406.8926,28.3672,406.8926,13.5756,28.3672,4.7879,13.5779,0.0029,213.9940,67.4895,366.9785,66.3135,291.9507,108.0304,66.5978,0.0138,103.6169,0.7696
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_011_s2,single,cold_b64_d4_bitrev_lshuf_p1_np4_l4,16407259,14871040,1031409,130589,3735560,702,3735560,44,701,615,73,12,3455393,160,3457341,56,1264,836,73,31,228,23,0.9064,,0.0002,0.0000,0.8773,0.1644,0.0000,0.0000,0.6614,0.4247,0.1009,,69.3569,8.7814,251.1970,0.0472,251.1970,0.0030,0.0471,0.0414,0.0049,0.0008,232.3572,0.0108,232.4882,0.0038,0.0850,0.0562,0.0049,0.0021,0.0153,0.0015
combo_linearity_safe,combo_011_s2,single,hot_b128_bp3_r100_rand_p128_np2_l4,150427842,26000988,3941403,483,3341267,1168,3341267,50,1168,697,187,39,5257718,4894838,9862088,4520114,14586392,4342675,4520650,13,4341865,2764,0.1728,,0.0003,0.0000,0.5967,0.2086,0.9310,0.4583,0.2977,0.0000,0.0006,,151.5867,0.0186,128.5054,0.0449,128.5054,0.0019,0.0449,0.0268,0.0072,0.0015,202.2122,188.2558,379.2967,173.8439,560.9938,167.0196,173.8645,0.0005,166.9885,0.1063
combo_linearity_safe,combo_011_s2,canonical,cold_b64_d4_bitrev_lshuf_p1_np4_l4+hot_b128_bp3_r100_rand_p128_np2_l4,161081263,40861288,4971603,130828,7062958,1573,7062958,56,1572,864,197,49,8707328,4957404,13252006,4490392,14463861,4128731,4490772,152,4127762,1449,0.2537,,0.0002,0.0000,0.5496,0.2487,0.5693,0.3388,0.2855,0.0000,0.0004,,121.6702,3.2018,172.8521,0.0385,172.8521,0.0014,0.0385,0.0211,0.0048,0.0012,213.0948,121.3228,324.3169,109.8936,353.9747,101.0426,109.9028,0.0037,101.0189,0.0355
combo_linearity_safe,combo_011_s2,shuffle_hot_s8192_rand_p128_np2_l4_r100_main_b64_lshuf_p1_np4_l4_r100,hot_b128_bp3_r100_rand_p128_np2_l4+cold_b64_d4_bitrev_lshuf_p1_np4_l4,157627756,40861288,4971603,131021,7064847,1604,7064847,53,1603,847,87,15,8707346,4937545,13274534,4490409,14904561,4609730,4490743,145,4608682,395,0.2592,,0.0002,0.0000,0.5284,0.1724,0.5671,0.3383,0.3093,0.0000,0.0001,,121.6702,3.2065,172.8983,0.0393,172.8983,0.0013,0.0392,0.0207,0.0021,0.0004,213.0952,120.8367,324.8682,109.8940,364.7599,112.8141,109.9021,0.0035,112.7885,0.0097
combo_linearity_safe,combo_011_s2,sum,cold_b64_d4_bitrev_lshuf_p1_np4_l4+hot_b128_bp3_r100_rand_p128_np2_l4,166835101,40872028,4972812,131072,7076827,1870,7076827,94,1869,1312,260,51,8713111,4894998,13319429,4520170,14587656,4343511,4520723,44,4342093,2787,0.2450,,0.0003,0.0000,0.7020,0.1962,0.5618,0.3394,0.2978,0.0000,0.0006,,121.6679,3.2069,173.1460,0.0458,173.1460,0.0023,0.0457,0.0321,0.0064,0.0012,213.1803,119.7640,325.8813,110.5932,356.9105,106.2710,110.6068,0.0011,106.2363,0.0682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_012_s2,single,cold_b128_d4_bitrev_pstr_p128_np2_l2_sp33,88339814,26870988,1991403,290679,7138125,864,7138125,46,863,708,85,16,4266952,2400239,7001480,2590361,7880709,2372275,2590488,161,2371380,24824,0.3042,,0.0001,0.0000,0.8204,0.1882,0.5625,0.3700,0.3010,0.0001,0.0105,,74.1098,10.8176,265.6443,0.0322,265.6443,0.0017,0.0321,0.0263,0.0032,0.0006,158.7940,89.3246,260.5591,96.3999,293.2795,88.2839,96.4046,0.0060,88.2506,0.9238
combo_linearity_safe,combo_012_s2,single,hot_b64_bp3_r100_lstr_p512_np2_l4_sl3,144149248,13200988,2021403,452,1740404,894,1740404,56,892,647,132,43,2697547,2559225,5363406,2584254,10140279,5133643,2584772,623,5132851,1860,0.0916,,0.0005,0.0000,0.7253,0.3258,0.9487,0.4818,0.5063,0.0002,0.0004,,153.1251,0.0342,131.8389,0.0677,131.8389,0.0042,0.0676,0.0490,0.0100,0.0033,204.3443,193.8662,406.2882,195.7622,768.1455,388.8832,195.8014,0.0472,388.8232,0.1409
combo_linearity_safe,combo_012_s2,canonical,cold_b128_d4_bitrev_pstr_p128_np2_l2_sp33+hot_b64_bp3_r100_lstr_p512_np2_l4_sl3,223599693,40061304,4011603,291195,8884309,1645,8884309,48,1646,924,190,26,6948710,4907365,12385215,5194635,18262799,7456219,5196746,694,7454949,22837,0.1792,,0.0002,0.0000,0.5614,0.1368,0.7062,0.4194,0.4083,0.0001,0.0031,,100.1366,7.2687,221.7678,0.0411,221.7678,0.0012,0.0411,0.0231,0.0047,0.0006,173.4519,122.4964,309.1566,129.6671,455.8713,186.1202,129.7198,0.0173,186.0885,0.5701
combo_linearity_safe,combo_012_s2,shuffle_hot_s4096_lstrd_p512_np2_l4_r100_sl3_main_b128_pstrd_p128_np2_l2_r100_sp33,hot_b64_bp3_r100_lstr_p512_np2_l4_sl3+cold_b128_d4_bitrev_pstr_p128_np2_l2_sp33,243571526,40061298,4011605,290912,8851175,1774,8851175,49,1774,955,94,30,6967523,4960524,12411514,5184986,18280588,7543462,5185759,139,7542352,16801,0.1645,,0.0002,0.0000,0.5383,0.3191,0.7119,0.4178,0.4126,0.0000,0.0022,,100.1367,7.2617,220.9408,0.0443,220.9408,0.0012,0.0443,0.0238,0.0023,0.0007,173.9215,123.8233,309.8131,129.4263,456.3154,188.2980,129.4456,0.0035,188.2703,0.4194
combo_linearity_safe,combo_012_s2,sum,cold_b128_d4_bitrev_pstr_p128_np2_l2_sp33+hot_b64_bp3_r100_lstr_p512_np2_l4_sl3,232489062,40071976,4012806,291131,8878529,1758,8878529,102,1755,1355,217,59,6964499,4959464,12364886,5174615,18020988,7505918,5175260,784,7504231,26684,0.1724,,0.0002,0.0000,0.7721,0.2719,0.7121,0.4185,0.4165,0.0002,0.0036,,100.1400,7.2652,221.5645,0.0439,221.5645,0.0025,0.0438,0.0338,0.0054,0.0015,173.7997,123.7639,308.5669,129.1330,449.7155,187.3109,129.1491,0.0196,187.2688,0.6659
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_013_s2,single,cold_b128_d4_bitrev_lstr_p128_np4_l1_sl3,56941581,25590988,1991403,290733,7109645,940,7109645,56,938,787,110,48,2984396,1206102,4076529,980065,3824788,1069066,980855,137,1068192,9429,0.4494,,0.0001,0.0000,0.8390,0.4364,0.4041,0.2404,0.2795,0.0001,0.0088,,77.8166,11.3608,277.8183,0.0367,277.8183,0.0022,0.0367,0.0308,0.0043,0.0019,116.6190,47.1300,159.2955,38.2973,149.4584,41.7751,38.3281,0.0054,41.7409,0.3685
combo_linearity_safe,combo_013_s2,single,itlb_f64_l1_r100_pstr_p128_np2_l2_sp33,60878797,11930988,731403,446,1634693,1115246,1634693,660054,1115244,209100,660086,17,1415381,1222883,2797539,1304236,5613373,1538814,1304261,159,1380592,554,0.1960,,0.6822,0.4038,0.1875,0.0000,0.8640,0.4662,0.2741,0.0001,0.0004,,61.3028,0.0374,137.0124,93.4747,137.0124,55.3227,93.4746,17.5258,55.3253,0.0014,118.6307,102.4964,234.4767,109.3150,470.4869,128.9762,109.3171,0.0133,115.7148,0.0464
combo_linearity_safe,combo_013_s2,canonical,cold_b128_d4_bitrev_lstr_p128_np4_l1_sl3+itlb_f64_l1_r100_pstr_p128_np2_l2_sp33,139408778,37511297,2721604,290981,8663600,1184942,8663600,660597,1184941,251858,660707,23,4386778,2416754,6845723,2282123,9348448,2560539,2284367,52,2346057,13208,0.2691,,0.1368,0.0762,0.2125,0.0000,0.5509,0.3334,0.2739,0.0000,0.0056,,72.5542,7.7572,230.9598,31.5889,230.9598,17.6106,31.5889,6.7142,17.6135,0.0006,116.9455,64.4274,182.4976,60.8383,249.2169,68.2605,60.8981,0.0014,62.5427,0.3521
combo_linearity_safe,combo_013_s2,shuffle_itlb_f64_pstrd_p128_np2_l2_r100_sp33_main_b128_lstrd_p128_np4_l1_r100_sl3,itlb_f64_l1_r100_pstr_p128_np2_l2_sp33+cold_b128_d4_bitrev_lstr_p128_np4_l1_sl3,107062609,37511297,2721604,290819,8687889,1187409,8687889,660554,1187407,190484,660597,26,4388313,2419085,6845909,2282864,9506965,2743987,2285394,46,2562263,4646,0.3504,,0.1367,0.0760,0.1604,0.0000,0.5513,0.3335,0.2886,0.0000,0.0018,,72.5542,7.7528,231.6073,31.6547,231.6073,17.6095,31.6547,5.0780,17.6106,0.0007,116.9864,64.4895,182.5026,60.8580,253.4427,73.1509,60.9255,0.0012,68.3064,0.1239
combo_linearity_safe,combo_013_s2,sum,cold_b128_d4_bitrev_lstr_p128_np4_l1_sl3+itlb_f64_l1_r100_pstr_p128_np2_l2_sp33,117820378,37521976,2722806,291179,8744338,1116186,8744338,660110,1116182,209887,660196,65,4399777,2428985,6874068,2284301,9438161,2607880,2285116,296,2448784,9983,0.3185,,0.1276,0.0755,0.1880,0.0001,0.5521,0.3323,0.2763,0.0001,0.0041,,72.5656,7.7602,233.0458,29.7475,233.0458,17.5926,29.7474,5.5937,17.5949,0.0017,117.2587,64.7350,183.2011,60.8790,251.5369,69.5027,60.9007,0.0079,65.2627,0.2661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_014_s2,single,hot_b128_bp3_r100_lstr_p512_np2_l1_sl9,99131642,22160988,3941403,458,2856079,896,2856079,42,895,654,137,18,1416570,1280107,2795461,1303163,5058826,2564516,1303552,92,2563854,412,0.2236,,0.0003,0.0000,0.7307,0.1314,0.9037,0.4662,0.5069,0.0001,0.0002,,177.8532,0.0207,128.8787,0.0404,128.8787,0.0019,0.0404,0.0295,0.0062,0.0008,63.9218,57.7640,126.1433,58.8044,228.2762,115.7221,58.8219,0.0042,115.6922,0.0186
combo_linearity_safe,combo_014_s2,single,itlb_f64_l1_r100_pstr_p512_np2_l2_sp3,82657183,11930988,731403,458,1585319,1335525,1585319,660068,1335524,90213,660128,46,1415684,1279368,2796859,1303900,5990992,2639264,1303935,649,2566014,2626,0.1443,,0.8424,0.4164,0.0675,0.0001,0.9037,0.4662,0.4405,0.0005,0.0010,,61.3028,0.0384,132.8741,111.9375,132.8741,55.3238,111.9374,7.5612,55.3289,0.0039,118.6561,107.2307,234.4197,109.2868,502.1371,221.2109,109.2898,0.0544,215.0714,0.2201
combo_linearity_safe,combo_014_s2,canonical,hot_b128_bp3_r100_lstr_p512_np2_l1_sl9+itlb_f64_l1_r100_pstr_p512_np2_l2_sp3,233981295,34081307,4671606,613,4471120,954558,4471120,670259,954558,165786,670340,4864,2827969,2557121,5635504,2611074,11489286,5339892,2611429,21900,5158492,6705,0.1457,,0.2135,0.1499,0.1737,0.0073,0.9042,0.4633,0.4648,0.0084,0.0013,,137.0724,0.0180,131.1898,28.0083,131.1898,19.6665,28.0083,4.8644,19.6688,0.1427,82.9771,75.0300,165.3547,76.6131,337.1140,156.6810,76.6235,0.6426,151.3584,0.1967
combo_linearity_safe,combo_014_s2,shuffle_itlb_f64_pstrd_p512_np2_l2_r100_sp3_hot_s8192_lstrd_p512_np2_l1_r100_sl9,itlb_f64_l1_r100_pstr_p512_np2_l2_sp3+hot_b128_bp3_r100_lstr_p512_np2_l1_sl9,191867086,34081303,4671602,589,4464578,1077080,4464578,670247,1077078,165848,670402,4746,2828385,2562494,5603766,2606104,11165161,5252893,2606524,22365,5132694,1364,0.1776,,0.2413,0.1501,0.1540,0.0071,0.9060,0.4651,0.4705,0.0086,0.0003,,137.0723,0.0173,130.9979,31.6033,130.9979,19.6661,31.6032,4.8662,19.6707,0.1393,82.9893,75.1877,164.4235,76.4673,327.6037,154.1283,76.4796,0.6562,150.6015,0.0400
combo_linearity_safe,combo_014_s2,sum,hot_b128_bp3_r100_lstr_p512_np2_l1_sl9+itlb_f64_l1_r100_pstr_p512_np2_l2_sp3,181788825,34091976,4672806,916,4441398,1336421,4441398,660110,1336419,90867,660265,64,2832254,2559475,5592320,2607063,11049818,5203780,2607487,741,5129868,3038,0.1875,,0.3009,0.1486,0.0680,0.0001,0.9037,0.4662,0.4709,0.0003,0.0006,,137.0647,0.0269,130.2769,39.2005,130.2769,19.3626,39.2004,2.6653,19.3672,0.0019,83.0769,75.0756,164.0363,76.4715,324.1179,152.6394,76.4839,0.0217,150.4714,0.0891
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_015_s2,single,cold_b64_d4_bitrev_lstr_p512_np1_l1_sl3,57854793,12950988,1031403,130685,3451989,809,3451989,45,807,618,84,23,1536651,640210,2348182,675381,2529298,1282048,675474,543,1281278,404,0.2239,,0.0002,0.0000,0.7658,0.2738,0.4166,0.2876,0.5069,0.0008,0.0003,,79.6389,10.0907,266.5425,0.0625,266.5425,0.0035,0.0623,0.0477,0.0065,0.0018,118.6513,49.4333,181.3130,52.1490,195.2977,98.9923,52.1562,0.0419,98.9328,0.0312
combo_linearity_safe,combo_015_s2,single,fetch_b64_d1_bp0_s16_r100_pstr_p512_np4_l4_sp33,203869503,20151003,1991402,595405,9549609,860,9549609,51,859,689,109,44,5954346,2522526,10540006,2600545,11201914,5367143,2614939,59,5366347,124163,0.0988,,0.0001,0.0000,0.8021,0.4037,0.4236,0.2467,0.4791,0.0000,0.0231,,98.8240,29.5472,473.9024,0.0427,473.9024,0.0025,0.0426,0.0342,0.0054,0.0022,295.4863,125.1812,523.0512,129.0529,555.8986,266.3462,129.7672,0.0029,266.3067,6.1616
combo_linearity_safe,combo_015_s2,canonical,cold_b64_d4_bitrev_lstr_p512_np1_l1_sl3+fetch_b64_d1_bp0_s16_r100_pstr_p512_np4_l4_sp33,235516712,33091307,3021606,724638,12277033,1050,12277033,52,1049,826,108,44,7533437,3155449,12973479,3275755,14008779,6732372,3282291,4997,6730857,65752,0.1405,,0.0001,0.0000,0.7874,0.4074,0.4189,0.2525,0.4806,0.0015,0.0098,,91.3112,21.8981,371.0048,0.0317,371.0048,0.0016,0.0317,0.0250,0.0033,0.0013,227.6561,95.3558,392.0510,98.9914,423.3371,203.4484,99.1889,0.1510,203.4026,1.9870
combo_linearity_safe,combo_015_s2,shuffle_fetch_b64_pstrd_p512_np4_l4_r100_sp33_main_b64_lstrd_p512_np1_l1_r100_sl3,fetch_b64_d1_bp0_s16_r100_pstr_p512_np4_l4_sp33+cold_b64_d4_bitrev_lstr_p512_np1_l1_sl3,206483926,33091297,3021604,723639,12327331,1022,12327331,52,1021,828,98,43,7544972,3161448,12983966,3268114,13909799,6633867,3278465,4640,6632305,43081,0.1603,,0.0001,0.0000,0.8110,0.4388,0.4190,0.2517,0.4769,0.0014,0.0065,,91.3111,21.8680,372.5249,0.0309,372.5249,0.0016,0.0309,0.0250,0.0030,0.0013,228.0047,95.5371,392.3680,98.7605,420.3461,200.4717,99.0733,0.1402,200.4244,1.3019
