suite,case,order_tag,modules,cpu-cycles:u,instructions:u,br_retired:u,br_mis_pred:u,l1i_cache:u,l1i_cache_refill:u,l1i_tlb:u,l1i_tlb_refill:u,l2i_cache:u,l2i_cache_refill:u,l2i_tlb:u,l2i_tlb_refill:u,l1d_cache:u,l1d_cache_refill:u,l1d_tlb:u,l1d_tlb_refill:u,l2d_cache:u,l2d_cache_refill:u,l2d_tlb:u,l2d_tlb_refill:u,ll_cache:u,ll_cache_miss:u,ipc, ,l1i_miss_rate,l1i_tlb_miss_rate,l2i_miss_rate,l2i_tlb_miss_rate,l1d_miss_rate,l1d_tlb_miss_rate,l2d_miss_rate,l2d_tlb_miss_rate,ll_miss_rate,  ,br_retired_mpki,br_mis_pred_mpki,l1i_cache_mpki,l1i_cache_refill_mpki,l1i_tlb_mpki,l1i_tlb_refill_mpki,l2i_cache_mpki,l2i_cache_refill_mpki,l2i_tlb_mpki,l2i_tlb_refill_mpki,l1d_cache_mpki,l1d_cache_refill_mpki,l1d_tlb_mpki,l1d_tlb_refill_mpki,l2d_cache_mpki,l2d_cache_refill_mpki,l2d_tlb_mpki,l2d_tlb_refill_mpki,ll_cache_mpki,ll_cache_miss_mpki
combo_linearity,combo_020_s2,sum,fetch_b128_d1_bp0_s16_r100_dtlb_1g_pstr_n524288_p262144_np2_l1_sp257+itlb_f256_l1_r100_dtlb_64m_pstr_n65536_p16384_np4_l1_sp4,1569436152,87011893,7822785,1874490,30045333,7345865,30045333,2623491,7345867,6407385,2626433,596410,13844696,3871605,25655076,3925015,30997011,17224176,3934351,3849409,9959858,8724129,0.0554,,0.2445,0.0873,0.8722,0.2271,0.2796,0.1530,0.5557,0.9784,0.8759,,89.9048,21.5429,345.3015,84.4237,345.3015,30.1509,84.4237,73.6380,30.1848,6.8544,159.1127,44.4951,294.8456,45.1089,356.2388,197.9520,45.2162,44.2400,114.4655,100.2636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_021_s2,single,fetch_b128_d8_bp1_s16_r100_cold_4m_nstr_n524288_p1024_np512_l1_sn256,74208940,23830988,2951403,140590,4717521,1081,4717521,44,1080,1064,99,40,2175938,857501,2987842,662565,4966525,2093093,663082,4553,2091210,5841,0.3211,,0.0002,0.0000,0.9852,0.4040,0.3941,0.2218,0.4214,0.0069,0.0028,,123.8473,5.8995,197.9574,0.0454,197.9574,0.0018,0.0453,0.0446,0.0042,0.0017,91.3071,35.9826,125.3763,27.8027,208.4062,87.8307,27.8244,0.1911,87.7517,0.2451
combo_linearity,combo_021_s2,single,itlb_f2048_l2_r100_hot_16k_nstr_n2048_p4_np512_l1_sn8,5362461938,752940714,30791331,5111079,157763452,81518981,157763452,20968599,81518974,81459657,20978770,16964807,66662003,551580,66758327,7365,106721566,82879232,7391,7348,788363,12449,0.1404,,0.5167,0.1329,0.9993,0.8087,0.0083,0.0001,0.7766,0.9942,0.0158,,40.8948,6.7882,209.5297,108.2675,209.5297,27.8489,108.2675,108.1887,27.8624,22.5314,88.5355,0.7326,88.6635,0.0098,141.7397,110.0740,0.0098,0.0098,1.0470,0.0165
combo_linearity,combo_021_s2,canonical,fetch_b128_d8_bp1_s16_r100_cold_4m_nstr_n524288_p1024_np512_l1_sn256+itlb_f2048_l2_r100_hot_16k_nstr_n2048_p4_np512_l1_sn8,5514713861,776761023,33741532,5251431,161033192,81415984,161033192,20968815,81415955,81373341,20979227,17018218,68839538,1851890,69869092,680916,111455518,85297901,681679,222671,3175789,88380,0.1409,,0.5056,0.1302,0.9995,0.8112,0.0269,0.0097,0.7653,0.3267,0.0278,,43.4388,6.7607,207.3137,104.8147,207.3137,26.9952,104.8147,104.7598,27.0086,21.9092,88.6238,2.3841,89.9493,0.8766,143.4875,109.8123,0.8776,0.2867,4.0885,0.1138
combo_linearity,combo_021_s2,shuffle_itlb_f2048_l2_d4_hot_16k_ns_n2048_p4_np512_l1_r100_sn8_fetch_b128_d8_bp1_s16_cold_4m_ns_n524288_p1024_np512_l1_r100_sn256,itlb_f2048_l2_r100_hot_16k_nstr_n2048_p4_np512_l1_sn8+fetch_b128_d8_bp1_s16_r100_cold_4m_nstr_n524288_p1024_np512_l1_sn256,5474785278,776761023,33741532,5251973,162988886,81591002,162988886,20969079,81590986,81549108,20979577,17018188,68844349,1844047,69862692,680904,111790676,85438150,681471,217938,3237462,23096,0.1419,,0.5006,0.1287,0.9995,0.8112,0.0268,0.0097,0.7643,0.3198,0.0071,,43.4388,6.7614,209.8314,105.0400,209.8314,26.9955,105.0400,104.9861,27.0090,21.9092,88.6300,2.3740,89.9410,0.8766,143.9190,109.9928,0.8773,0.2806,4.1679,0.0297
combo_linearity,combo_021_s2,sum,fetch_b128_d8_bp1_s16_r100_cold_4m_nstr_n524288_p1024_np512_l1_sn256+itlb_f2048_l2_r100_hot_16k_nstr_n2048_p4_np512_l1_sn8,5436670878,776771702,33742734,5251669,162480973,81520062,162480973,20968643,81520054,81460721,20978869,16964847,68837941,1409081,69746169,669930,111688091,84972325,670473,11901,2879573,18290,0.1429,,0.5017,0.1291,0.9993,0.8087,0.0205,0.0096,0.7608,0.0178,0.0064,,43.4397,6.7609,209.1747,104.9473,209.1747,26.9946,104.9472,104.8709,27.0078,21.8402,88.6206,1.8140,89.7898,0.8625,143.7850,109.3916,0.8632,0.0153,3.7071,0.0235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_022_s2,single,hot_b64_bp4_r100_dtlb_32m_pstr_n8192_p8192_np1_l2_sp17,262356175,11921098,2661413,412,1595078,850,1595078,41,849,537,74,36,1418778,1279382,4096530,1309632,6499268,2614990,1310181,1278764,2571282,659783,0.0454,,0.0005,0.0000,0.6325,0.4865,0.9017,0.3197,0.4024,0.9760,0.2566,,223.2523,0.0346,133.8029,0.0713,133.8029,0.0034,0.0712,0.0450,0.0062,0.0030,119.0140,107.3208,343.6370,109.8583,545.1904,219.3581,109.9044,107.2690,215.6917,55.3458
combo_linearity,combo_022_s2,single,itlb_f512_l1_r100_dtlb_16m_pstr_n4096_p4096_np1_l1_sp3,1490420446,87450957,5211391,548,11049711,14686442,11049711,5160042,14686432,13888237,5160269,2580297,5261202,5117402,15650513,5160164,43292142,24303627,5162430,5134335,10292259,15861,0.0587,,1.3291,0.4670,0.9457,0.5000,0.9727,0.3297,0.5614,0.9946,0.0015,,59.5922,0.0063,126.3532,167.9392,126.3532,59.0050,167.9391,158.8117,59.0076,29.5056,60.1617,58.5174,178.9633,59.0064,495.0448,277.9115,59.0323,58.7110,117.6918,0.1814
combo_linearity,combo_022_s2,canonical,hot_b64_bp4_r100_dtlb_32m_pstr_n8192_p8192_np1_l2_sp17+itlb_f512_l1_r100_dtlb_16m_pstr_n4096_p4096_np1_l1_sp3,1928320693,99361248,7871590,629,12667837,14576198,12667837,5160155,14576198,13985963,5160357,2624195,6678079,6396609,19757536,6479012,49899074,27156325,6483479,6417075,12862172,2871617,0.0515,,1.1506,0.4073,0.9595,0.5085,0.9579,0.3279,0.5442,0.9898,0.2233,,79.2219,0.0063,127.4927,146.6990,127.4927,51.9333,146.6990,140.7587,51.9353,26.4106,67.2101,64.3773,198.8455,65.2066,502.1985,273.3090,65.2516,64.5833,129.4486,28.9008
combo_linearity,combo_022_s2,shuffle_itlb_f512_l1_d0_dtlb_16m_ps_n4096_p4096_np1_l1_r100_sp3_hot_s4096_bp4_dtlb_32m_ps_n8192_p8192_np1_l2_r100_sp17,itlb_f512_l1_r100_dtlb_16m_pstr_n4096_p4096_np1_l1_sp3+hot_b64_bp4_r100_dtlb_32m_pstr_n8192_p8192_np1_l2_sp17,1922375558,99361248,7871590,647,12662240,14523410,12662240,5160157,14523414,13795974,5160341,2589408,6677541,6396250,19755530,6479341,49823745,26937208,6483453,6416843,12907212,2891677,0.0517,,1.1470,0.4075,0.9499,0.5018,0.9579,0.3280,0.5407,0.9897,0.2240,,79.2219,0.0065,127.4364,146.1677,127.4364,51.9333,146.1678,138.8466,51.9351,26.0605,67.2047,64.3737,198.8253,65.2099,501.4404,271.1038,65.2513,64.5809,129.9019,29.1027
combo_linearity,combo_022_s2,sum,hot_b64_bp4_r100_dtlb_32m_pstr_n8192_p8192_np1_l2_sp17+itlb_f512_l1_r100_dtlb_16m_pstr_n4096_p4096_np1_l1_sp3,1752776621,99372055,7872804,960,12644789,14687292,12644789,5160083,14687281,13888774,5160343,2580333,6679980,6396784,19747043,6469796,49791410,26918617,6472611,6413099,12863541,675644,0.0567,,1.1615,0.4081,0.9456,0.5000,0.9576,0.3276,0.5406,0.9908,0.0525,,79.2255,0.0097,127.2469,147.8010,127.2469,51.9269,147.8009,139.7654,51.9295,25.9664,67.2219,64.3721,198.7183,65.1068,501.0605,270.8872,65.1351,64.5362,129.4483,6.7991
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_023_s2,single,fetch_b128_d1_bp1_s16_r100_dtlb_32m_pstr_n32768_p8192_np4_l4_sp17,1080389907,39990948,5191390,1256303,17865589,2981,17865589,43,2982,1552,85,41,11868219,5099723,26278207,5162288,28256309,11860182,5172038,5114813,11670186,3340299,0.0370,,0.0002,0.0000,0.5205,0.4824,0.4297,0.1964,0.4197,0.9889,0.2862,,129.8141,31.4147,446.7408,0.0745,446.7408,0.0011,0.0746,0.0388,0.0021,0.0010,296.7726,127.5219,657.1039,129.0864,706.5676,296.5717,129.3302,127.8993,291.8207,83.5264
combo_linearity,combo_023_s2,single,itlb_f2048_l1_r100_dtlb_128m_pstr_n131072_p32768_np4_l2_sp129,16389369799,425260723,30791332,5132752,109439111,60564384,109439111,20967869,60564358,60519625,21013831,20576540,67229795,41597919,150322135,41092767,306862872,159056013,41101383,41065207,94318354,85824570,0.0259,,0.5534,0.1916,0.9993,0.9792,0.6187,0.2734,0.5183,0.9991,0.9099,,72.4058,12.0697,257.3459,142.4171,257.3459,49.3059,142.4170,142.3118,49.4140,48.3857,158.0908,97.8174,353.4823,96.6296,721.5876,374.0200,96.6498,96.5648,221.7895,201.8164
combo_linearity,combo_023_s2,canonical,fetch_b128_d1_bp1_s16_r100_dtlb_32m_pstr_n32768_p8192_np4_l4_sp17+itlb_f2048_l1_r100_dtlb_128m_pstr_n131072_p32768_np4_l2_sp129,17960857858,465241023,35981532,6413500,132226126,60467574,132226126,20972389,60467551,60434202,20991003,20576187,79482995,46729683,177831798,46288982,339696794,175770439,46306510,46205168,109889823,97071076,0.0259,,0.4573,0.1586,0.9994,0.9802,0.5879,0.2603,0.5174,0.9978,0.8833,,77.3396,13.7853,284.2099,129.9704,284.2099,45.0785,129.9704,129.8987,45.1186,44.2269,170.8426,100.4419,382.2359,99.4946,730.1523,377.8051,99.5323,99.3145,236.1998,208.6469
combo_linearity,combo_023_s2,shuffle_itlb_f2048_l1_d4_dtlb_128m_ps_n131072_p32768_np4_l2_r100_sp129_fetch_b128_d1_bp1_s16_dtlb_32m_ps_n32768_p8192_np4_l4_r100_sp17,itlb_f2048_l1_r100_dtlb_128m_pstr_n131072_p32768_np4_l2_sp129+fetch_b128_d1_bp1_s16_r100_dtlb_32m_pstr_n32768_p8192_np4_l4_sp17,17979859420,465241029,35981530,6350928,129887111,60395401,129887111,20972214,60395375,60350760,20989159,20585868,79313796,46684231,177093485,46271508,337195743,172765941,46286498,46190200,107742797,95944679,0.0259,,0.4650,0.1615,0.9993,0.9808,0.5886,0.2613,0.5124,0.9979,0.8905,,77.3395,13.6508,279.1824,129.8153,279.1824,45.0782,129.8152,129.7193,45.1146,44.2477,170.4789,100.3442,380.6489,99.4571,724.7765,371.3472,99.4893,99.2823,231.5849,206.2257
combo_linearity,combo_023_s2,sum,fetch_b128_d1_bp1_s16_r100_dtlb_32m_pstr_n32768_p8192_np4_l4_sp17+itlb_f2048_l1_r100_dtlb_128m_pstr_n131072_p32768_np4_l2_sp129,17469759706,465251671,35982722,6389055,127304700,60567365,127304700,20967912,60567340,60521177,21013916,20576581,79098014,46697642,176600342,46255055,335119181,170916195,46273421,46180020,105988540,89164869,0.0266,,0.4758,0.1647,0.9992,0.9792,0.5904,0.2619,0.5100,0.9980,0.8413,,77.3403,13.7325,273.6255,130.1819,273.6255,45.0679,130.1819,130.0827,45.1668,44.2268,170.0112,100.3707,379.5802,99.4194,720.2966,367.3629,99.4589,99.2581,227.8090,191.6487
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_024_s2,single,hot_b64_bp4_r100_dtlb_512m_pstr_n262144_p131072_np2_l1_sp1,185281726,11280997,2661404,428,1510824,770,1510824,48,767,612,96,46,777173,642420,2181887,669903,3312176,1383926,670294,641581,1303022,1229987,0.0609,,0.0005,0.0000,0.7979,0.4792,0.8266,0.3070,0.4178,0.9572,0.9439,,235.9192,0.0379,133.9265,0.0683,133.9265,0.0043,0.0680,0.0543,0.0085,0.0041,68.8922,56.9471,193.4126,59.3833,293.6067,122.6776,59.4180,56.8727,115.5059,109.0318
combo_linearity,combo_024_s2,single,itlb_f256_l2_r100_dtlb_64m_pstr_n131072_p16384_np8_l2_sp2,3666364688,99500729,3911330,633707,20009753,9880413,20009753,2633387,9880408,9707092,2643150,1729165,13560650,10257682,34226236,10281936,64011704,30793503,10283201,10260770,20668771,18881540,0.0271,,0.4938,0.1316,0.9825,0.6542,0.7564,0.3004,0.4811,0.9978,0.9135,,39.3096,6.3689,201.1016,99.2999,201.1016,26.4660,99.2999,97.5580,26.5641,17.3784,136.2869,103.0915,343.9798,103.3353,643.3290,309.4802,103.3480,103.1226,207.7248,189.7628
combo_linearity,combo_024_s2,canonical,hot_b64_bp4_r100_dtlb_512m_pstr_n262144_p131072_np2_l1_sp1+itlb_f256_l2_r100_dtlb_64m_pstr_n131072_p16384_np8_l2_sp2,3849890793,110771027,6571531,647832,21881693,9919818,21881693,2636093,9919811,9621233,2652129,1749609,14330106,10902243,36344349,10939467,67055930,31899468,10943950,10897518,21873788,19969487,0.0288,,0.4533,0.1205,0.9699,0.6597,0.7608,0.3010,0.4757,0.9958,0.9129,,59.3254,5.8484,197.5399,89.5525,197.5399,23.7977,89.5524,86.8569,23.9424,15.7948,129.3669,98.4214,328.1034,98.7575,605.3562,287.9766,98.7979,98.3788,197.4685,180.2772
combo_linearity,combo_024_s2,shuffle_itlb_f256_l2_d4_dtlb_64m_ps_n131072_p16384_np8_l2_r100_sp2_hot_s4096_bp4_dtlb_512m_ps_n262144_p131072_np2_l1_r100_sp1,itlb_f256_l2_r100_dtlb_64m_pstr_n131072_p16384_np8_l2_sp2+hot_b64_bp4_r100_dtlb_512m_pstr_n262144_p131072_np2_l1_sp1,3810780509,110771020,6571529,631212,21461787,9833859,21461787,2636041,9833858,8856040,2647572,1755438,14330292,10929501,36375451,10950241,67765055,31578898,10954668,10901692,22317892,20265459,0.0291,,0.4582,0.1228,0.9006,0.6630,0.7627,0.3010,0.4660,0.9952,0.9080,,59.3253,5.6983,193.7491,88.7765,193.7491,23.7972,88.7765,79.9491,23.9013,15.8474,129.3686,98.6675,328.3842,98.8547,611.7580,285.0827,98.8947,98.4165,201.4777,182.9491
combo_linearity,combo_024_s2,sum,hot_b64_bp4_r100_dtlb_512m_pstr_n262144_p131072_np2_l1_sp1+itlb_f256_l2_r100_dtlb_64m_pstr_n131072_p16384_np8_l2_sp2,3851646414,110781726,6572734,634135,21520577,9881183,21520577,2633435,9881175,9707704,2643246,1729211,14337823,10900102,36408123,10951839,67323880,32177429,10953495,10902351,21971793,20111527,0.0288,,0.4592,0.1224,0.9824,0.6542,0.7602,0.3008,0.4779,0.9953,0.9153,,59.3305,5.7242,194.2611,89.1951,194.2611,23.7714,89.1950,87.6291,23.8599,15.6092,129.4241,98.3926,328.6474,98.8596,607.7165,290.4579,98.8746,98.4129,198.3341,181.5419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_025_s2,single,hot_b128_bp2_r100_dtlb_128m_pstr_n32768_p32768_np1_l1_sp3,392034292,22160951,2661393,503,2894463,1295,2894463,55,1295,787,167,51,1419317,1279513,4113895,1307239,6503361,2596781,1308391,1282707,2569182,2436497,0.0565,,0.0004,0.0000,0.6077,0.3054,0.9015,0.3178,0.3993,0.9804,0.9484,,120.0938,0.0227,130.6110,0.0584,130.6110,0.0025,0.0584,0.0355,0.0075,0.0023,64.0459,57.7373,185.6371,58.9884,293.4604,117.1782,59.0404,57.8814,115.9328,109.9455
combo_linearity,combo_025_s2,single,itlb_f256_l1_r100_dtlb_512m_pstr_n1048576_p131072_np8_l2_sp65,1958985076,46490951,2651393,541,6078152,6974709,6078152,2590065,6974707,5847259,2590144,1079718,5257576,5116272,15616071,5146036,35088498,17816205,5146483,5130661,10323687,9784493,0.0237,,1.1475,0.4261,0.8384,0.4169,0.9731,0.3295,0.5078,0.9969,0.9478,,57.0303,0.0116,130.7384,150.0229,130.7384,55.7112,150.0229,125.7720,55.7129,23.2243,113.0882,110.0488,335.8948,110.6890,754.7382,383.2188,110.6986,110.3583,222.0580,210.4602
combo_linearity,combo_025_s2,canonical,hot_b128_bp2_r100_dtlb_128m_pstr_n32768_p32768_np1_l1_sp3+itlb_f256_l1_r100_dtlb_512m_pstr_n1048576_p131072_np8_l2_sp65,2356187088,68641242,5311592,626,8930441,7014383,8930441,2590263,7014379,5946390,2590404,1092521,6673311,6394144,19732862,6455560,41579362,21171097,6457280,6412125,12931003,12239764,0.0291,,0.7854,0.2900,0.8477,0.4218,0.9582,0.3271,0.5092,0.9930,0.9465,,77.3819,0.0091,130.1031,102.1890,130.1031,37.7362,102.1890,86.6300,37.7383,15.9164,97.2201,93.1531,287.4782,94.0478,605.7490,308.4311,94.0729,93.4150,188.3853,178.3150
combo_linearity,combo_025_s2,shuffle_itlb_f256_l1_d0_dtlb_512m_ps_n1048576_p131072_np8_l2_r100_sp65_hot_s8192_bp2_dtlb_128m_ps_n32768_p32768_np1_l1_r100_sp3,itlb_f256_l1_r100_dtlb_512m_pstr_n1048576_p131072_np8_l2_sp65+hot_b128_bp2_r100_dtlb_128m_pstr_n32768_p32768_np1_l1_sp3,2363066998,68641242,5311592,516,8878290,7035598,8878290,2590264,7035589,6126122,2590410,1100854,6673557,6396201,19725391,6453711,41788026,21414425,6455408,6413031,13028231,12311111,0.0290,,0.7924,0.2918,0.8707,0.4250,0.9584,0.3272,0.5125,0.9934,0.9450,,77.3819,0.0075,129.3434,102.4981,129.3434,37.7363,102.4980,89.2484,37.7384,16.0378,97.2237,93.1831,287.3694,94.0209,608.7889,311.9761,94.0456,93.4282,189.8018,179.3544
combo_linearity,combo_025_s2,sum,hot_b128_bp2_r100_dtlb_128m_pstr_n32768_p32768_np1_l1_sp3+itlb_f256_l1_r100_dtlb_512m_pstr_n1048576_p131072_np8_l2_sp65,2351019368,68651902,5312786,1044,8972615,6976004,8972615,2590120,6976002,5848046,2590311,1079769,6676893,6395785,19729966,6453275,41591859,20412986,6454874,6413368,12892869,12220990,0.0292,,0.7775,0.2887,0.8383,0.4168,0.9579,0.3271,0.4908,0.9936,0.9479,,77.3873,0.0152,130.6973,101.6141,130.6973,37.7283,101.6141,85.1840,37.7311,15.7282,97.2572,93.1625,287.3914,93.9999,605.8370,297.3404,94.0232,93.4186,187.8006,178.0139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_026_s2,single,cold_b7000_d16_bitrev_dtlb_32m_pstr_n8192_p8192_np1_l4_sp2,64485145214,1448492023,78831606,4391933,293173492,153679174,293173492,3404822,153679121,151106503,3409568,2502629,302011812,283453385,862839068,280211897,1611158468,740196851,280220019,280150032,584436995,167728232,0.0225,,0.5242,0.0116,0.9833,0.7340,0.9386,0.3248,0.4594,0.9998,0.2870,,54.4232,3.0321,202.3991,106.0960,202.3991,2.3506,106.0959,104.3199,2.3539,1.7277,208.5008,195.6886,595.6809,193.4508,1112.3005,511.0120,193.4564,193.4081,403.4796,115.7951
combo_linearity,combo_026_s2,single,hot_b128_bp3_r100_dtlb_512m_pstr_n1048576_p131072_np8_l1_sp9,460397229,22160951,3941393,448,2897675,1261,2897675,41,1260,1222,109,38,1421532,1283452,4098960,1305150,6580378,4029348,1306657,1283035,2599287,2465118,0.0481,,0.0004,0.0000,0.9698,0.3486,0.9029,0.3184,0.6123,0.9819,0.9484,,177.8531,0.0202,130.7559,0.0569,130.7559,0.0019,0.0569,0.0551,0.0049,0.0017,64.1458,57.9150,184.9632,58.8941,296.9357,181.8220,58.9621,57.8962,117.2913,111.2370
combo_linearity,combo_026_s2,canonical,cold_b7000_d16_bitrev_dtlb_32m_pstr_n8192_p8192_np1_l4_sp2+hot_b128_bp3_r100_dtlb_512m_pstr_n1048576_p131072_np8_l1_sp9,65182252848,1470642301,82771803,4390692,295630884,153852766,295630884,3405327,153852691,152118949,3422806,2502789,303440463,285196567,866891895,281518151,1614643057,744203761,281530595,281398245,586529574,169171387,0.0226,,0.5204,0.0115,0.9887,0.7312,0.9399,0.3247,0.4609,0.9995,0.2884,,56.2828,2.9856,201.0216,104.6160,201.0216,2.3155,104.6160,103.4371,2.3274,1.7018,206.3319,193.9265,589.4648,191.4253,1097.9169,506.0400,191.4338,191.3438,398.8254,115.0323
combo_linearity,combo_026_s2,shuffle_hot_s8192_bp3_dtlb_512m_ps_n1048576_p131072_np8_l1_r100_sp9_main_b7000_d16_bitrev_dtlb_32m_ps_n8192_p8192_np1_l4_r100_sp2,hot_b128_bp3_r100_dtlb_512m_pstr_n1048576_p131072_np8_l1_sp9+cold_b7000_d16_bitrev_dtlb_32m_pstr_n8192_p8192_np1_l4_sp2,65937980243,1470642328,82771807,4400594,297579499,154024823,297579499,3406097,154024744,152085303,3428382,2507611,303436781,286595731,866891072,281518184,1612770289,747390966,281530492,281457947,588579553,159618837,0.0223,,0.5176,0.0114,0.9874,0.7314,0.9445,0.3247,0.4634,0.9997,0.2712,,56.2828,2.9923,202.3466,104.7330,202.3466,2.3161,104.7330,103.4142,2.3312,1.7051,206.3294,194.8779,589.4642,191.4253,1096.6435,508.2072,191.4337,191.3844,400.2194,108.5368
combo_linearity,combo_026_s2,sum,cold_b7000_d16_bitrev_dtlb_32m_pstr_n8192_p8192_np1_l4_sp2+hot_b128_bp3_r100_dtlb_512m_pstr_n1048576_p131072_np8_l1_sp9,64945542443,1470652974,82772999,4392381,296071167,153680435,296071167,3404863,153680381,151107725,3409677,2502667,303433344,284736837,866938028,281517047,1617738846,744226199,281526676,281433067,587036282,170193350,0.0226,,0.5191,0.0115,0.9833,0.7340,0.9384,0.3247,0.4600,0.9997,0.2899,,56.2832,2.9867,201.3195,104.4981,201.3195,2.3152,104.4981,102.7487,2.3185,1.7017,206.3256,193.6125,589.4919,191.4232,1100.0140,506.0515,191.4297,191.3661,399.1671,115.7264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_027_s2,single,hot_b128_bp2_r100_dtlb_64m_pstr_n32768_p16384_np2_l2_sp4,762771061,23440951,2661393,473,3078672,1653,3078672,49,1652,767,125,45,2701579,2558208,7957575,2586943,13012106,5207996,2588697,2565527,5147384,4684260,0.0307,,0.0005,0.0000,0.4643,0.3600,0.9469,0.3251,0.4002,0.9910,0.9100,,113.5361,0.0202,131.3373,0.0705,131.3373,0.0021,0.0705,0.0327,0.0053,0.0019,115.2504,109.1341,339.4732,110.3600,555.1015,222.1751,110.4348,109.4464,219.5894,199.8323
combo_linearity,combo_027_s2,single,itlb_f4096_l1_r100_dtlb_32m_pstr_n8192_p8192_np1_l1_sp17,23501475998,809260940,61511388,10273158,216848746,120702430,216848746,41866801,120702908,120645623,41878430,40979467,93630445,42691045,179196747,41193944,389370551,214550420,41206367,41162645,90560961,75803193,0.0344,,0.5566,0.1931,0.9995,0.9785,0.4560,0.2299,0.5510,0.9989,0.8370,,76.0093,12.6945,267.9590,149.1514,267.9590,51.7346,149.1520,149.0812,51.7490,50.6381,115.6987,52.7531,221.4326,50.9032,481.1434,265.1190,50.9185,50.8645,111.9058,93.6697
combo_linearity,combo_027_s2,canonical,hot_b128_bp2_r100_dtlb_64m_pstr_n32768_p16384_np2_l2_sp4+itlb_f4096_l1_r100_dtlb_32m_pstr_n8192_p8192_np1_l1_sp17,24447771657,832691237,64171585,10271799,220233195,120799888,220233195,41876619,120800161,120745911,41890356,41011941,96205708,45496292,185771710,43784754,408992177,226407228,43804107,43717636,102230699,82971725,0.0341,,0.5485,0.1901,0.9996,0.9790,0.4729,0.2357,0.5536,0.9980,0.8116,,77.0653,12.3357,264.4836,145.0716,264.4836,50.2907,145.0720,145.0068,50.3072,49.2523,115.5359,54.6376,223.0980,52.5822,491.1691,271.8982,52.6055,52.5016,122.7714,99.6428
combo_linearity,combo_027_s2,shuffle_itlb_f4096_l1_d4_dtlb_32m_ps_n8192_p8192_np1_l1_r100_sp17_hot_s8192_bp2_dtlb_64m_ps_n32768_p16384_np2_l2_r100_sp4,itlb_f4096_l1_r100_dtlb_32m_pstr_n8192_p8192_np1_l1_sp17+hot_b128_bp2_r100_dtlb_64m_pstr_n32768_p16384_np2_l2_sp4,24459705517,832691237,64171585,10268687,221014802,120662060,221014802,41876543,120662278,120624230,41889851,41034809,96268908,45357334,187028667,43784484,405361472,221592246,43790219,43716908,97540262,81392011,0.0340,,0.5459,0.1895,0.9997,0.9796,0.4712,0.2341,0.5467,0.9983,0.8344,,77.0653,12.3319,265.4223,144.9061,265.4223,50.2906,144.9064,144.8607,50.3066,49.2797,115.6118,54.4708,224.6075,52.5819,486.8089,266.1157,52.5888,52.5007,117.1386,97.7457
combo_linearity,combo_027_s2,sum,hot_b128_bp2_r100_dtlb_64m_pstr_n32768_p16384_np2_l2_sp4+itlb_f4096_l1_r100_dtlb_32m_pstr_n8192_p8192_np1_l1_sp17,24264247059,832701891,64172781,10273631,219927418,120704083,219927418,41866850,120704560,120646390,41878555,40979512,96332024,45249253,187154322,43780887,402382657,219758416,43795064,43728172,95708345,80487453,0.0343,,0.5488,0.1904,0.9995,0.9785,0.4697,0.2339,0.5461,0.9985,0.8410,,77.0657,12.3377,264.1130,144.9547,264.1130,50.2783,144.9553,144.8855,50.2924,49.2127,115.6861,54.3403,224.7555,52.5769,483.2253,263.9101,52.5939,52.5136,114.9371,96.6582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_028_s2,single,fetch_b64_d4_bp2_s16_r100_hot_2k_nstr_n256_p1_np512_l4_sn32,16595417,14871049,2311410,130636,3975258,703,3975258,54,702,646,99,35,3455347,171,3457302,58,1516,1060,86,26,385,48,0.8961,,0.0002,0.0000,0.9202,0.3535,0.0000,0.0000,0.6992,0.3023,0.1247,,155.4302,8.7846,267.3152,0.0473,267.3152,0.0036,0.0472,0.0434,0.0067,0.0024,232.3540,0.0115,232.4854,0.0039,0.1019,0.0713,0.0058,0.0017,0.0259,0.0032
