suite,case,order_tag,modules,cold_block_sequence_blocks,cold_block_sequence_block_align,cold_block_sequence_direct_run_len,cold_block_sequence_region_reps,cold_block_sequence_layout,cold_block_sequence_pos,fetch_amplifier_blocks,fetch_amplifier_block_align,fetch_amplifier_direct_run_len,fetch_amplifier_branch_pairs_per_block,fetch_amplifier_block_slots,fetch_amplifier_region_reps,fetch_amplifier_layout,fetch_amplifier_pos,hot_region_loop_size,hot_region_loop_branch_pairs_per_unit,hot_region_loop_region_reps,hot_region_loop_pos,data_stream_size,data_stream_stride,data_stream_region_reps,data_stream_pos,data_pointer_chase_pages,data_pointer_chase_lines_per_page,data_pointer_chase_region_reps,data_pointer_chase_pos,data_page_stride_pages,data_page_stride_page_stride,data_page_stride_line_index,data_page_stride_region_reps,data_page_stride_pos,data_indirect_gather_pages,data_indirect_gather_lines_per_page,data_indirect_gather_index_stride,data_indirect_gather_region_reps,data_indirect_gather_pos,itlb_funcs,itlb_lines_per_page,itlb_region_reps,itlb_mode,itlb_direct_run_len,itlb_pos,seed,opt_level,iters,rounds,cpu_core,cpu-cycles:u,instructions:u,br_retired:u,br_mis_pred:u,l1i_cache:u,l1i_cache_refill:u,l1i_tlb:u,l1i_tlb_refill:u,l2i_cache:u,l2i_cache_refill:u,l2i_tlb:u,l2i_tlb_refill:u,l1d_cache:u,l1d_cache_refill:u,l1d_tlb:u,l1d_tlb_refill:u,l2d_cache:u,l2d_cache_refill:u,l2d_tlb:u,l2d_tlb_refill:u,ll_cache:u,ll_cache_miss:u,ipc,l1i_miss_rate,l1i_tlb_miss_rate,l2i_miss_rate,l2i_tlb_miss_rate,l1d_miss_rate,l1d_tlb_miss_rate,l2d_miss_rate,l2d_tlb_miss_rate,ll_miss_rate,br_retired_mpki,br_mis_pred_mpki,l1i_cache_mpki,l1i_cache_refill_mpki,l1i_tlb_mpki,l1i_tlb_refill_mpki,l2i_cache_mpki,l2i_cache_refill_mpki,l2i_tlb_mpki,l2i_tlb_refill_mpki,l1d_cache_mpki,l1d_cache_refill_mpki,l1d_tlb_mpki,l1d_tlb_refill_mpki,l2d_cache_mpki,l2d_cache_refill_mpki,l2d_tlb_mpki,l2d_tlb_refill_mpki,ll_cache_mpki,ll_cache_miss_mpki
dcache_library,dpage_p32_ps1_li0_r16,single,dpage_p32_ps1_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,32,1,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,6153074,10316723,645097,1349,1745902,518,1745902,41,517,472,85,21,5336055,496704,7315370,295072,1058645,897,302377,16,379,51,1.6767,0.0003,0.0000,0.9130,0.2471,0.0931,0.0403,0.0008,0.0001,0.1346,62.5293,0.1308,169.2303,0.0502,169.2303,0.0040,0.0501,0.0458,0.0082,0.0020,517.2238,48.1455,709.0788,28.6013,102.6145,0.0869,29.3094,0.0016,0.0367,0.0049
dcache_library,dpage_p32_ps1_li7_r16,single,dpage_p32_ps1_li7_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,32,1,7,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,6086255,10316717,645099,2363,1754628,521,1754628,40,524,473,300,19,5336518,487630,7258572,292909,1025261,828,303160,13,320,42,1.6951,0.0003,0.0000,0.9027,0.0633,0.0914,0.0404,0.0008,0.0000,0.1313,62.5295,0.2290,170.0762,0.0505,170.0762,0.0039,0.0508,0.0458,0.0291,0.0018,517.2690,47.2660,703.5738,28.3917,99.3786,0.0803,29.3853,0.0013,0.0310,0.0041
dcache_library,dpage_p32_ps17_li0_r16,single,dpage_p32_ps17_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,32,17,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,6169539,10316717,645099,2540,1758460,555,1758460,39,557,507,147,20,5336667,507514,7288782,290997,1058270,971,300790,13,448,67,1.6722,0.0003,0.0000,0.9102,0.1361,0.0951,0.0399,0.0009,0.0000,0.1496,62.5295,0.2462,170.4476,0.0538,170.4476,0.0038,0.0540,0.0491,0.0142,0.0019,517.2835,49.1934,706.5021,28.2064,102.5782,0.0941,29.1556,0.0013,0.0434,0.0065
dcache_library,dpage_p32_ps17_li7_r16,single,dpage_p32_ps17_li7_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,32,17,7,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,6077240,10316717,645099,1328,1746007,558,1746007,41,559,514,81,20,5336526,490977,7268715,291245,1025372,877,299954,13,380,39,1.6976,0.0003,0.0000,0.9195,0.2469,0.0920,0.0401,0.0009,0.0000,0.1026,62.5295,0.1287,169.2406,0.0541,169.2406,0.0040,0.0542,0.0498,0.0079,0.0019,517.2698,47.5904,704.5570,28.2304,99.3894,0.0850,29.0746,0.0013,0.0368,0.0038
dcache_library,dpage_p128_ps1_li0_r16,single,dpage_p128_ps1_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,128,1,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,37945654,39500665,2181093,17996,6661010,571,6661010,46,573,492,117,36,20734862,2031668,32492715,2226753,5736886,1566432,2325539,95,1565635,121,1.0410,0.0001,0.0000,0.8586,0.3077,0.0980,0.0685,0.2730,0.0000,0.0001,55.2166,0.4556,168.6303,0.0145,168.6303,0.0012,0.0145,0.0125,0.0030,0.0009,524.9244,51.4338,822.5865,56.3725,145.2352,39.6558,58.8734,0.0024,39.6357,0.0031
dcache_library,dpage_p128_ps1_li7_r16,single,dpage_p128_ps1_li7_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,128,1,7,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,31188479,39500665,2181093,17528,6644081,606,6644081,47,610,518,132,33,20719987,2010507,32245198,2227193,5499104,1402690,2326883,98,1402103,79,1.2665,0.0001,0.0000,0.8492,0.2500,0.0970,0.0691,0.2551,0.0000,0.0001,55.2166,0.4437,168.2018,0.0153,168.2018,0.0012,0.0154,0.0131,0.0033,0.0008,524.5478,50.8981,816.3204,56.3837,139.2155,35.5105,58.9074,0.0025,35.4957,0.0020
dcache_library,dpage_p128_ps17_li0_r16,single,dpage_p128_ps17_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,128,17,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,33396058,39500665,2181093,17671,6651891,590,6651891,45,592,495,177,35,20730981,2015220,31811607,2227548,5491586,1269437,2333056,141,1268698,91,1.1828,0.0001,0.0000,0.8361,0.1977,0.0972,0.0700,0.2312,0.0001,0.0001,55.2166,0.4474,168.3995,0.0149,168.3995,0.0011,0.0150,0.0125,0.0045,0.0009,524.8261,51.0174,805.3436,56.3927,139.0252,32.1371,59.0637,0.0036,32.1184,0.0023
dcache_library,dpage_p128_ps17_li7_r16,single,dpage_p128_ps17_li7_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,128,17,7,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,31685258,39500665,2181093,17482,6635640,581,6635640,46,582,508,183,31,20727799,2003215,32213405,2226612,5557820,1461275,2310242,103,1460703,70,1.2467,0.0001,0.0000,0.8729,0.1694,0.0966,0.0691,0.2629,0.0000,0.0000,55.2166,0.4426,167.9881,0.0147,167.9881,0.0012,0.0147,0.0129,0.0046,0.0008,524.7456,50.7135,815.5155,56.3690,140.7019,36.9937,58.4862,0.0026,36.9792,0.0018
dcache_library,dpage_p512_ps1_li0_r16,single,dpage_p512_ps1_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,512,1,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,192078865,156236665,8325093,17509,25111088,599,25111088,48,600,522,144,38,82189484,8178684,134724673,8756244,33062290,16463934,9094035,514,16458698,160,0.8134,0.0000,0.0000,0.8700,0.2639,0.0995,0.0650,0.4980,0.0001,0.0000,53.2851,0.1121,160.7247,0.0038,160.7247,0.0003,0.0038,0.0033,0.0009,0.0002,526.0576,52.3480,862.3115,56.0447,211.6167,105.3782,58.2068,0.0033,105.3447,0.0010
dcache_library,dpage_p512_ps1_li7_r16,single,dpage_p512_ps1_li7_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,512,1,7,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,226250688,156236675,8325095,17539,25115664,635,25115664,46,636,523,112,39,82194387,8176198,142395477,8757150,32957789,16417103,9026652,657,16415813,648,0.6905,0.0000,0.0000,0.8223,0.3482,0.0995,0.0615,0.4981,0.0001,0.0000,53.2852,0.1123,160.7540,0.0041,160.7540,0.0003,0.0041,0.0033,0.0007,0.0002,526.0889,52.3321,911.4088,56.0505,210.9478,105.0784,57.7755,0.0042,105.0702,0.0041
dcache_library,dpage_p512_ps17_li0_r16,single,dpage_p512_ps17_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,512,17,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,213595684,156236675,8325095,17570,25110030,598,25110030,46,598,513,109,37,82196130,8178813,134186851,8772593,33069782,16465982,9104061,538,16461421,352,0.7315,0.0000,0.0000,0.8579,0.3394,0.0995,0.0654,0.4979,0.0001,0.0000,53.2852,0.1125,160.7179,0.0038,160.7179,0.0003,0.0038,0.0033,0.0007,0.0002,526.1001,52.3489,858.8691,56.1494,211.6647,105.3913,58.2710,0.0034,105.3621,0.0023
dcache_library,dpage_p512_ps17_li7_r16,single,dpage_p512_ps17_li7_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,512,17,7,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,183654060,156236665,8325093,17569,25121556,621,25121556,47,623,515,113,40,82190967,8154844,134746160,8755892,32939162,16416761,9077427,531,16414999,327,0.8507,0.0000,0.0000,0.8266,0.3540,0.0992,0.0650,0.4984,0.0001,0.0000,53.2851,0.1125,160.7917,0.0040,160.7917,0.0003,0.0040,0.0033,0.0007,0.0003,526.0671,52.1955,862.4490,56.0425,210.8286,105.0762,58.1005,0.0034,105.0650,0.0021
dcache_library,dpage_p2048_ps1_li0_r16,single,dpage_p2048_ps1_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,2048,1,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,1070691967,623180621,32901083,18422,99044622,742,99044622,47,744,527,121,37,328081723,12973567,462556021,8832565,157296509,70124680,9083562,515,70111409,4976701,0.5820,0.0000,0.0000,0.7083,0.3058,0.0395,0.0191,0.4458,0.0001,0.0710,52.7954,0.0296,158.9341,0.0012,158.9341,0.0001,0.0012,0.0008,0.0002,0.0001,526.4633,20.8183,742.2503,14.1734,252.4092,112.5271,14.5761,0.0008,112.5058,7.9860
dcache_library,dpage_p2048_ps1_li7_r16,single,dpage_p2048_ps1_li7_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,2048,1,7,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,845393514,623180621,32901083,18315,99014982,634,99014982,36,636,493,162,26,328312210,12348677,468850162,8831998,155554841,71182071,9144858,206,71175402,3681280,0.7371,0.0000,0.0000,0.7752,0.1605,0.0376,0.0188,0.4576,0.0000,0.0517,52.7954,0.0294,158.8865,0.0010,158.8865,0.0001,0.0010,0.0008,0.0003,0.0000,526.8332,19.8156,752.3504,14.1725,249.6144,114.2238,14.6745,0.0003,114.2131,5.9072
dcache_library,dpage_p2048_ps17_li0_r16,single,dpage_p2048_ps17_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,2048,17,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,901380683,623180621,32901083,18267,98972584,664,98972584,38,665,501,189,26,328067957,32701247,499203653,9774071,131118525,65649181,10208385,142,65636795,2881,0.6914,0.0000,0.0000,0.7534,0.1376,0.0997,0.0196,0.5007,0.0000,0.0000,52.7954,0.0293,158.8185,0.0011,158.8185,0.0001,0.0011,0.0008,0.0003,0.0000,526.4412,52.4747,801.0577,15.6842,210.4021,105.3454,16.3811,0.0002,105.3255,0.0046
dcache_library,dpage_p2048_ps17_li7_r16,single,dpage_p2048_ps17_li7_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,2048,17,7,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,837868184,623180621,32901083,18192,98939722,682,98939722,39,683,508,101,27,328067474,32724165,511452266,9744916,130527693,65600769,10049299,128,65597515,2201,0.7438,0.0000,0.0000,0.7438,0.2673,0.0997,0.0191,0.5026,0.0000,0.0000,52.7954,0.0292,158.7657,0.0011,158.7657,0.0001,0.0011,0.0008,0.0002,0.0000,526.4404,52.5115,820.7127,15.6374,209.4540,105.2677,16.1258,0.0002,105.2624,0.0035
dcache_library,dgather_p32_l1_is1_r16,single,dgather_p32_l1_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,32,1,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,9148091,15564726,645100,1366,2741353,552,2741353,37,552,500,88,19,6936305,516121,7998354,272713,1061999,827,274068,12,322,28,1.7014,0.0002,0.0000,0.9058,0.2159,0.0744,0.0341,0.0008,0.0000,0.0870,41.4463,0.0878,176.1260,0.0355,176.1260,0.0024,0.0355,0.0321,0.0057,0.0012,445.6426,33.1597,513.8770,17.5212,68.2311,0.0531,17.6083,0.0008,0.0207,0.0018
dcache_library,dgather_p32_l1_is5_r16,single,dgather_p32_l1_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,32,1,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,8784615,15564726,645100,1410,2738096,578,2738096,42,577,515,103,19,6936602,492943,8038990,301489,1016213,898,303330,9,392,26,1.7718,0.0002,0.0000,0.8925,0.1845,0.0711,0.0375,0.0009,0.0000,0.0663,41.4463,0.0906,175.9167,0.0371,175.9167,0.0027,0.0371,0.0331,0.0066,0.0012,445.6617,31.6705,516.4877,19.3700,65.2895,0.0577,19.4883,0.0006,0.0252,0.0017
dcache_library,dgather_p32_l4_is1_r16,single,dgather_p32_l4_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,32,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,33455550,60108674,2181094,17835,10721034,576,10721034,41,577,482,142,23,26927025,739019,29809584,545132,3825130,81033,545195,11,80515,608,1.7967,0.0001,0.0000,0.8354,0.1620,0.0274,0.0183,0.0212,0.0000,0.0076,36.2858,0.2967,178.3608,0.0096,178.3608,0.0007,0.0096,0.0080,0.0024,0.0004,447.9724,12.2947,495.9282,9.0691,63.6369,1.3481,9.0702,0.0002,1.3395,0.0101
dcache_library,dgather_p32_l4_is5_r16,single,dgather_p32_l4_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,32,4,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,33657320,60108674,2181094,18819,10703342,542,10703342,41,541,491,449,19,26920325,1781872,29878330,545691,3988389,972,547415,9,463,67,1.7859,0.0001,0.0000,0.9076,0.0423,0.0662,0.0183,0.0002,0.0000,0.1447,36.2858,0.3131,178.0665,0.0090,178.0665,0.0007,0.0090,0.0082,0.0075,0.0003,447.8609,29.6442,497.0719,9.0784,66.3530,0.0162,9.1071,0.0001,0.0077,0.0011
dcache_library,dgather_p128_l1_is1_r16,single,dgather_p128_l1_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,128,1,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,41415999,60108674,2181094,18619,10724012,554,10724012,41,554,486,124,19,26922884,1997552,32644762,2177402,5533266,1402410,2193090,21,1401825,275,1.4513,0.0001,0.0000,0.8773,0.1532,0.0742,0.0667,0.2535,0.0000,0.0002,36.2858,0.3098,178.4104,0.0092,178.4104,0.0007,0.0092,0.0081,0.0021,0.0003,447.9035,33.2323,543.0957,36.2244,92.0544,23.3312,36.4854,0.0003,23.3215,0.0046
dcache_library,dgather_p128_l1_is5_r16,single,dgather_p128_l1_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,128,1,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,43086921,60108680,2181092,17826,10753051,561,10753051,40,564,496,124,21,26930107,2017136,32889067,2178602,5741559,1247592,2197454,23,1246980,100,1.3951,0.0001,0.0000,0.8794,0.1694,0.0749,0.0662,0.2173,0.0000,0.0001,36.2858,0.2966,178.8935,0.0093,178.8935,0.0007,0.0094,0.0083,0.0021,0.0003,448.0236,33.5581,547.1600,36.2444,95.5196,20.7556,36.5580,0.0004,20.7454,0.0017
dcache_library,dgather_p128_l4_is1_r16,single,dgather_p128_l4_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,128,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,142327215,238284674,8325094,17627,41481514,598,41481514,41,597,497,124,20,106824704,2927722,119360860,2197662,28051356,4453112,2198423,22,4452336,59,1.6742,0.0000,0.0000,0.8325,0.1613,0.0274,0.0184,0.1587,0.0000,0.0000,34.9376,0.0740,174.0839,0.0025,174.0839,0.0002,0.0025,0.0021,0.0005,0.0001,448.3071,12.2867,500.9171,9.2228,117.7220,18.6882,9.2260,0.0001,18.6849,0.0002
dcache_library,dgather_p128_l4_is5_r16,single,dgather_p128_l4_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,128,4,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,162825933,238284674,8325094,17650,41519388,610,41519388,38,612,489,96,18,106843508,8020998,129770159,8729116,24606970,4694810,8804611,21,4694176,4833,1.4634,0.0000,0.0000,0.7990,0.1875,0.0751,0.0673,0.1908,0.0000,0.0010,34.9376,0.0741,174.2428,0.0026,174.2428,0.0002,0.0026,0.0021,0.0004,0.0001,448.3860,33.6614,544.6014,36.6331,103.2671,19.7025,36.9500,0.0001,19.6999,0.0203
dcache_library,dgather_p512_l1_is1_r16,single,dgather_p512_l1_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,512,1,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,224242625,238284684,8325096,17628,41483049,564,41483049,38,565,483,185,25,106837418,8181978,132764207,8731571,32971345,16447907,8795599,124,16443749,319,1.0626,0.0000,0.0000,0.8549,0.1351,0.0766,0.0658,0.4989,0.0000,0.0000,34.9376,0.0740,174.0903,0.0024,174.0903,0.0002,0.0024,0.0020,0.0008,0.0001,448.3604,34.3370,557.1663,36.6434,138.3696,69.0263,36.9121,0.0005,69.0088,0.0013
dcache_library,dgather_p512_l1_is5_r16,single,dgather_p512_l1_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,512,1,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,232343603,238284684,8325096,17867,41495207,640,41495207,40,640,510,108,22,106849263,8055731,131631255,8729843,34836648,16417114,8782108,85,16413360,329,1.0256,0.0000,0.0000,0.7969,0.2037,0.0754,0.0663,0.4713,0.0000,0.0000,34.9376,0.0750,174.1413,0.0027,174.1413,0.0002,0.0027,0.0021,0.0005,0.0001,448.4101,33.8072,552.4117,36.6362,146.1976,68.8971,36.8555,0.0004,68.8813,0.0014
dcache_library,dgather_p512_l4_is1_r16,single,dgather_p512_l4_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,512,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,824328496,950988636,32901082,18369,164555664,728,164555664,38,730,508,229,22,426500632,10387862,483415686,9058726,116003238,52686853,9065643,93,52679693,855126,1.1537,0.0000,0.0000,0.6959,0.0961,0.0244,0.0187,0.4542,0.0000,0.0162,34.5967,0.0193,173.0364,0.0008,173.0364,0.0000,0.0008,0.0005,0.0002,0.0000,448.4813,10.9232,508.3296,9.5256,121.9817,55.4022,9.5329,0.0001,55.3947,0.8992
dcache_library,dgather_p512_l4_is5_r16,single,dgather_p512_l4_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,512,4,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,847303391,950988636,32901082,18251,164567394,798,164567394,36,799,475,270,21,426479366,31979818,527174774,36100995,149443422,65019644,36424865,100,65011211,465139,1.1224,0.0000,0.0000,0.5945,0.0778,0.0750,0.0685,0.4351,0.0000,0.0072,34.5967,0.0192,173.0487,0.0008,173.0487,0.0000,0.0008,0.0005,0.0003,0.0000,448.4590,33.6280,554.3439,37.9615,157.1453,68.3706,38.3021,0.0001,68.3617,0.4891
dcache_library,dgather_p2048_l1_is1_r16,single,dgather_p2048_l1_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,2048,1,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,1108346446,950988630,32901084,18378,164654254,930,164654254,40,930,546,148,27,426552645,32679675,485529601,10036707,132724394,65696944,10073258,89,65685951,2635,0.8580,0.0000,0.0000,0.5871,0.1824,0.0766,0.0207,0.4950,0.0000,0.0000,34.5967,0.0193,173.1401,0.0010,173.1401,0.0000,0.0010,0.0006,0.0002,0.0000,448.5360,34.3639,510.5525,10.5540,139.5646,69.0828,10.5924,0.0001,69.0712,0.0028
dcache_library,dgather_p2048_l1_is5_r16,single,dgather_p2048_l1_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,2048,1,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,1109096531,950988630,32901084,18433,164637203,895,164637203,39,895,515,880,24,426552446,32231432,484874500,10150462,144524837,66167300,10187830,99,66156445,3607,0.8574,0.0000,0.0000,0.5754,0.0273,0.0756,0.0209,0.4578,0.0000,0.0001,34.5967,0.0194,173.1222,0.0009,173.1222,0.0000,0.0009,0.0005,0.0009,0.0000,448.5358,33.8926,509.8636,10.6736,151.9733,69.5774,10.7129,0.0001,69.5660,0.0038
dcache_library,dgather_p2048_l4_is1_r16,single,dgather_p2048_l4_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,2048,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,4212821891,3932892399,131205020,20846,525738913,2092,525738913,40,2097,537,150,21,1705173148,34490753,1736879686,10140785,548486755,299455772,10151085,155,299390147,70107383,0.9336,0.0000,0.0000,0.2561,0.1400,0.0202,0.0058,0.5460,0.0000,0.2342,33.3609,0.0053,133.6774,0.0005,133.6774,0.0000,0.0005,0.0001,0.0000,0.0000,433.5672,8.7698,441.6291,2.5785,139.4614,76.1414,2.5811,0.0000,76.1247,17.8259
dcache_library,dgather_p2048_l4_is5_r16,single,dgather_p2048_l4_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,2048,4,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,5018548797,3932892393,131205022,19875,526054709,2489,526054709,40,2490,549,172,24,1705453042,130389788,1803201059,40564762,625446362,268376944,40680756,112,268333225,3730253,0.7837,0.0000,0.0000,0.2205,0.1395,0.0765,0.0225,0.4291,0.0000,0.0139,33.3609,0.0051,133.7577,0.0006,133.7577,0.0000,0.0006,0.0001,0.0000,0.0000,433.6384,33.1537,458.4923,10.3142,159.0296,68.2391,10.3437,0.0000,68.2280,0.9485
