suite,case,order_tag,modules,cold_block_sequence_blocks,cold_block_sequence_block_align,cold_block_sequence_direct_run_len,cold_block_sequence_region_reps,cold_block_sequence_layout,cold_block_sequence_pos,fetch_amplifier_blocks,fetch_amplifier_block_align,fetch_amplifier_direct_run_len,fetch_amplifier_branch_pairs_per_block,fetch_amplifier_block_slots,fetch_amplifier_region_reps,fetch_amplifier_layout,fetch_amplifier_pos,hot_region_loop_size,hot_region_loop_branch_pairs_per_unit,hot_region_loop_region_reps,hot_region_loop_pos,data_stream_size,data_stream_stride,data_stream_region_reps,data_stream_pos,data_pointer_chase_pages,data_pointer_chase_lines_per_page,data_pointer_chase_region_reps,data_pointer_chase_pos,data_page_stride_pages,data_page_stride_page_stride,data_page_stride_line_index,data_page_stride_region_reps,data_page_stride_pos,data_indirect_gather_pages,data_indirect_gather_lines_per_page,data_indirect_gather_index_stride,data_indirect_gather_region_reps,data_indirect_gather_pos,itlb_funcs,itlb_lines_per_page,itlb_region_reps,itlb_mode,itlb_direct_run_len,itlb_pos,seed,opt_level,iters,rounds,cpu_core,cpu-cycles:u,instructions:u,br_retired:u,br_mis_pred:u,l1i_cache:u,l1i_cache_refill:u,l1i_tlb:u,l1i_tlb_refill:u,l2i_cache:u,l2i_cache_refill:u,l2i_tlb:u,l2i_tlb_refill:u,l1d_cache:u,l1d_cache_refill:u,l1d_tlb:u,l1d_tlb_refill:u,l2d_cache:u,l2d_cache_refill:u,l2d_tlb:u,l2d_tlb_refill:u,ll_cache:u,ll_cache_miss:u,ipc,l1i_miss_rate,l1i_tlb_miss_rate,l2i_miss_rate,l2i_tlb_miss_rate,l1d_miss_rate,l1d_tlb_miss_rate,l2d_miss_rate,l2d_tlb_miss_rate,ll_miss_rate,br_retired_mpki,br_mis_pred_mpki,l1i_cache_mpki,l1i_cache_refill_mpki,l1i_tlb_mpki,l1i_tlb_refill_mpki,l2i_cache_mpki,l2i_cache_refill_mpki,l2i_tlb_mpki,l2i_tlb_refill_mpki,l1d_cache_mpki,l1d_cache_refill_mpki,l1d_tlb_mpki,l1d_tlb_refill_mpki,l2d_cache_mpki,l2d_cache_refill_mpki,l2d_tlb_mpki,l2d_tlb_refill_mpki,ll_cache_mpki,ll_cache_miss_mpki
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_2_04,single,dgather_p512_l4_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,512,4,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,1033672018,950988630,32901084,18303,164621652,852,164621652,40,854,493,327,27,426553872,32209256,520147771,36094015,150796946,64962699,36297905,147,64952812,934989,0.9200,0.0000,0.0000,0.5773,0.0826,0.0755,0.0694,0.4308,0.0000,0.0144,34.5967,0.0192,173.1058,0.0009,173.1058,0.0000,0.0009,0.0005,0.0003,0.0000,448.5373,33.8692,546.9548,37.9542,158.5686,68.3107,38.1686,0.0002,68.3003,0.9832
dcache_linearity,combo_2_04,single,dptr_p2048_l1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,2048,1,16,1,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,2991846150,688844393,32901022,18979,132039942,1246,132039942,36,1253,490,483,22,328107578,32793138,574772097,9323104,129456807,65584970,9325721,149,65580697,3126,0.2302,0.0000,0.0000,0.3911,0.0455,0.0999,0.0162,0.5066,0.0000,0.0000,47.7626,0.0276,191.6833,0.0018,191.6833,0.0001,0.0018,0.0007,0.0007,0.0000,476.3160,47.6060,834.4005,13.5344,187.9333,95.2101,13.5382,0.0002,95.2039,0.0045
dcache_linearity,combo_2_04,canonical,dgather_p512_l4_is5_r16+dptr_p2048_l1_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,0,64,0,6,2048,1,16,2,0,1,0,0,7,512,4,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,4204437846,1639791402,65799023,43645,263997582,2718,263997582,42,2726,930,164,26,754709042,64676604,1040784087,10396303,280859865,131060378,10400780,165,131046565,903561,0.3900,0.0000,0.0000,0.3412,0.1585,0.0857,0.0100,0.4666,0.0000,0.0069,40.1265,0.0266,160.9946,0.0017,160.9946,0.0000,0.0017,0.0006,0.0001,0.0000,460.2470,39.4420,634.7052,6.3400,171.2778,79.9250,6.3427,0.0001,79.9166,0.5510
dcache_linearity,combo_2_04,shuffle_dptr_p2048_l1_r16_dgather_p512_l4_is5_r16,dptr_p2048_l1_r16+dgather_p512_l4_is5_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,0,64,0,6,2048,1,16,1,0,1,0,0,7,512,4,5,16,2,0,1,0,chain,0,8,1337,0,1000,1,0,4161798510,1639791402,65799023,46141,264088560,2654,264088560,39,2654,897,191,27,754695116,64651567,1042651961,10396910,280745478,131035623,10403052,207,131020098,1564239,0.3940,0.0000,0.0000,0.3380,0.1414,0.0857,0.0100,0.4667,0.0000,0.0119,40.1265,0.0281,161.0501,0.0016,161.0501,0.0000,0.0016,0.0005,0.0001,0.0000,460.2385,39.4267,635.8443,6.3404,171.2080,79.9099,6.3441,0.0001,79.9005,0.9539
dcache_linearity,combo_2_04,sum,dgather_p512_l4_is5_r16+dptr_p2048_l1_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,1,0,64,0,5,2048,1,16,6,0,1,0,0,7,512,4,5,16,8,0,1,0,chain,0,2,1337,0,1000,1,0,4025518168,1639833023,65802106,37282,296661594,2098,296661594,76,2107,983,810,49,754661450,65002394,1094919868,45417119,280253753,130547669,45623626,296,130533509,938115,0.4074,0.0000,0.0000,0.4665,0.0605,0.0861,0.0415,0.4658,0.0000,0.0072,40.1273,0.0227,180.9096,0.0013,180.9096,0.0000,0.0013,0.0006,0.0005,0.0000,460.2063,39.6396,667.7020,27.6962,170.9038,79.6103,27.8221,0.0002,79.6017,0.5721
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_2_05,single,dptr_p512_l1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,512,1,16,1,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,581779515,172748627,8325081,17799,33399672,629,33399672,37,628,479,134,20,82269651,8220409,156151408,8481085,32445463,16433480,8482997,122,16431087,1108,0.2969,0.0000,0.0000,0.7627,0.1493,0.0999,0.0543,0.5065,0.0000,0.0001,48.1919,0.1030,193.3426,0.0036,193.3426,0.0002,0.0036,0.0028,0.0008,0.0001,476.2391,47.5860,903.9227,49.0949,187.8189,95.1294,49.1060,0.0007,95.1156,0.0064
dcache_linearity,combo_2_05,single,dstream_s4194304_st256_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,4194304,256,16,1,0,1,0,5,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,3850237630,3932764415,262277023,20164,787668721,941,787668721,41,943,574,858,23,1835638714,54888128,2740448714,8498363,971720370,470807596,8502778,145,470736971,4592804,1.0214,0.0000,0.0000,0.6087,0.0268,0.0299,0.0031,0.4845,0.0000,0.0098,66.6902,0.0051,200.2837,0.0002,200.2837,0.0000,0.0002,0.0001,0.0002,0.0000,466.7553,13.9566,696.8250,2.1609,247.0833,119.7142,2.1620,0.0000,119.6962,1.1678
dcache_linearity,combo_2_05,canonical,dptr_p512_l1_r16+dstream_s4194304_st256_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,4194304,256,16,2,512,1,16,1,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,4422515478,4105471402,270599023,37153,812987500,2692,812987500,43,2696,1358,408,24,1917873074,63548980,2869274241,8569125,1002043676,483850580,8569784,147,483793260,5517577,0.9283,0.0000,0.0000,0.5037,0.0588,0.0331,0.0030,0.4829,0.0000,0.0114,65.9118,0.0090,198.0254,0.0007,198.0254,0.0000,0.0007,0.0003,0.0001,0.0000,467.1505,15.4791,698.8903,2.0872,244.0752,117.8551,2.0874,0.0000,117.8411,1.3440
dcache_linearity,combo_2_05,shuffle_dstream_s4194304_st256_r16_dptr_p512_l1_r16,dstream_s4194304_st256_r16+dptr_p512_l1_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,4194304,256,16,1,512,1,16,2,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,4660703380,4105471408,270599021,37789,813161245,2727,813161245,49,2732,1379,108,38,1917989987,63298485,2877983641,8568982,998271279,481506002,8569601,217,481465263,2193939,0.8809,0.0000,0.0000,0.5048,0.3519,0.0330,0.0030,0.4823,0.0000,0.0046,65.9118,0.0092,198.0677,0.0007,198.0677,0.0000,0.0007,0.0003,0.0000,0.0000,467.1790,15.4181,701.0117,2.0872,243.1563,117.2840,2.0874,0.0001,117.2741,0.5344
dcache_linearity,combo_2_05,sum,dptr_p512_l1_r16+dstream_s4194304_st256_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,1,4194304,256,16,5,512,1,16,6,0,1,0,0,7,0,1,1,0,8,0,1,0,chain,0,2,1337,0,1000,1,0,4432017145,4105513042,270602104,37963,821068393,1570,821068393,78,1571,1053,992,43,1917908365,63108537,2896600122,16979448,1004165833,487241076,16985775,267,487168058,4593912,0.9263,0.0000,0.0000,0.6703,0.0433,0.0329,0.0059,0.4852,0.0000,0.0094,65.9119,0.0092,199.9917,0.0004,199.9917,0.0000,0.0004,0.0003,0.0002,0.0000,467.1544,15.3717,705.5391,4.1358,244.5896,118.6797,4.1373,0.0001,118.6619,1.1190
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_2_06,single,dgather_p32_l4_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,32,4,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,33663251,60108674,2181094,17495,10685220,539,10685220,39,541,472,93,17,26921262,1765509,30030481,562426,3995026,1018,564428,15,500,35,1.7856,0.0001,0.0000,0.8725,0.1828,0.0656,0.0187,0.0003,0.0000,0.0700,36.2858,0.2911,177.7650,0.0090,177.7650,0.0006,0.0090,0.0079,0.0015,0.0003,447.8765,29.3720,499.6031,9.3568,66.4634,0.0169,9.3901,0.0002,0.0083,0.0006
dcache_linearity,combo_2_06,single,dpage_p2048_ps17_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,2048,17,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,912111983,623180621,32901083,18315,98992249,654,98992249,38,656,487,212,25,328052248,32674239,502462890,9760444,131109600,65648475,10195395,481,65635700,3011,0.6832,0.0000,0.0000,0.7424,0.1179,0.0996,0.0194,0.5007,0.0000,0.0000,52.7954,0.0294,158.8500,0.0010,158.8500,0.0001,0.0011,0.0008,0.0003,0.0000,526.4160,52.4314,806.2877,15.6623,210.3878,105.3442,16.3603,0.0008,105.3237,0.0048
dcache_linearity,combo_2_06,canonical,dgather_p32_l4_is5_r16+dpage_p2048_ps17_li0_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,0,64,0,6,0,1,0,7,2048,17,0,16,2,32,4,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,941128734,683247630,35079084,36777,107653770,1132,107653770,42,1135,590,110,25,355019586,34488816,533922581,10312599,134902562,65708376,10757387,199,65695736,5532,0.7260,0.0000,0.0000,0.5198,0.2273,0.0971,0.0193,0.4871,0.0000,0.0001,51.3417,0.0538,157.5619,0.0017,157.5619,0.0001,0.0017,0.0009,0.0002,0.0000,519.6060,50.4778,781.4481,15.0935,197.4431,96.1707,15.7445,0.0003,96.1522,0.0081
dcache_linearity,combo_2_06,shuffle_dpage_p2048_ps17_li0_r16_dgather_p32_l4_is5_r16,dpage_p2048_ps17_li0_r16+dgather_p32_l4_is5_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,0,64,0,6,0,1,0,7,2048,17,0,16,1,32,4,5,16,2,0,1,0,chain,0,8,1337,0,1000,1,0,939273310,683247636,35079082,35092,107623331,1102,107623331,35,1102,587,94,25,355000464,34481020,533036272,10308606,134894880,65699421,10754797,205,65686912,1466,0.7274,0.0000,0.0000,0.5327,0.2660,0.0971,0.0193,0.4870,0.0000,0.0000,51.3417,0.0514,157.5173,0.0016,157.5173,0.0001,0.0016,0.0009,0.0001,0.0000,519.5780,50.4664,780.1509,15.0877,197.4319,96.1576,15.7407,0.0003,96.1392,0.0021
dcache_linearity,combo_2_06,sum,dgather_p32_l4_is5_r16+dpage_p2048_ps17_li0_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,1,0,64,0,5,0,1,0,6,2048,17,0,16,7,32,4,5,16,8,0,1,0,chain,0,2,1337,0,1000,1,0,945775234,683289295,35082177,35810,109677469,1193,109677469,77,1197,959,305,42,354973510,34439748,532493371,10322870,135104626,65649493,10759823,496,65636200,3046,0.7225,0.0000,0.0000,0.8012,0.1377,0.0970,0.0194,0.4859,0.0000,0.0000,51.3431,0.0524,160.5140,0.0017,160.5140,0.0001,0.0018,0.0014,0.0004,0.0001,519.5069,50.4029,779.3088,15.1076,197.7268,96.0786,15.7471,0.0007,96.0592,0.0045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_2_07,single,dgather_p512_l4_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,512,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,740542792,950988636,32901082,18162,164519891,782,164519891,38,783,494,302,21,426435322,10076782,483432893,9058728,116154412,53358834,9066823,111,53351973,138137,1.2842,0.0000,0.0000,0.6309,0.0695,0.0236,0.0187,0.4594,0.0000,0.0026,34.5967,0.0191,172.9988,0.0008,172.9988,0.0000,0.0008,0.0005,0.0003,0.0000,448.4126,10.5961,508.3477,9.5256,122.1407,56.1088,9.5341,0.0001,56.1016,0.1453
dcache_linearity,combo_2_07,single,dpage_p2048_ps17_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,2048,17,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,902553740,623180621,32901083,18320,98976440,673,98976440,38,675,489,186,24,328047751,32681017,503201160,9751604,131119893,65648932,10187293,161,65636250,1352,0.6905,0.0000,0.0000,0.7244,0.1290,0.0996,0.0194,0.5007,0.0000,0.0000,52.7954,0.0294,158.8246,0.0011,158.8246,0.0001,0.0011,0.0008,0.0003,0.0000,526.4088,52.4423,807.4724,15.6481,210.4043,105.3450,16.3473,0.0003,105.3246,0.0022
dcache_linearity,combo_2_07,canonical,dgather_p512_l4_is1_r16+dpage_p2048_ps17_li0_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,0,64,0,6,0,1,0,7,2048,17,0,16,2,512,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,1859958824,1574127630,65799084,38402,230860173,1660,230860173,41,1660,851,174,23,754597077,41554799,973730984,10172738,278299970,132830857,10569301,152,132807908,3942851,0.8463,0.0000,0.0000,0.5127,0.1322,0.0551,0.0104,0.4773,0.0000,0.0297,41.8003,0.0244,146.6591,0.0011,146.6591,0.0000,0.0011,0.0005,0.0001,0.0000,479.3748,26.3986,618.5845,6.4625,176.7963,84.3838,6.7144,0.0001,84.3692,2.5048
dcache_linearity,combo_2_07,shuffle_dpage_p2048_ps17_li0_r16_dgather_p512_l4_is1_r16,dpage_p2048_ps17_li0_r16+dgather_p512_l4_is1_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,0,64,0,6,0,1,0,7,2048,17,0,16,1,512,4,1,16,2,0,1,0,chain,0,8,1337,0,1000,1,0,1854516527,1574127630,65799084,42124,230917320,1687,230917320,41,1688,854,95,29,754752760,41769081,973079859,10163342,277536274,131742469,10567909,136,131719979,4036477,0.8488,0.0000,0.0000,0.5059,0.3053,0.0553,0.0104,0.4747,0.0000,0.0306,41.8003,0.0268,146.6954,0.0011,146.6954,0.0000,0.0011,0.0005,0.0001,0.0000,479.4737,26.5347,618.1709,6.4565,176.3112,83.6924,6.7135,0.0001,83.6781,2.5643
dcache_linearity,combo_2_07,sum,dgather_p512_l4_is1_r16+dpage_p2048_ps17_li0_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,1,0,64,0,5,0,1,0,6,2048,17,0,16,7,512,4,1,16,8,0,1,0,chain,0,2,1337,0,1000,1,0,1643096532,1574169257,65802165,36482,263496331,1455,263496331,76,1458,983,488,45,754483073,42757799,986634053,18810332,247274305,119007766,19254116,272,118988223,139489,0.9581,0.0000,0.0000,0.6742,0.0922,0.0567,0.0191,0.4813,0.0000,0.0012,41.8012,0.0232,167.3875,0.0009,167.3875,0.0000,0.0009,0.0006,0.0003,0.0000,479.2897,27.1621,626.7649,11.9494,157.0824,75.6004,12.2313,0.0002,75.5879,0.0886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_2_08,single,dgather_p32_l4_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,32,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,33484368,60108674,2181094,17728,10708303,544,10708303,37,547,480,263,18,26926463,1227234,29949919,545173,2873372,1022,545288,11,501,24,1.7951,0.0001,0.0000,0.8775,0.0684,0.0456,0.0182,0.0004,0.0000,0.0479,36.2858,0.2949,178.1490,0.0091,178.1490,0.0006,0.0091,0.0080,0.0044,0.0003,447.9630,20.4169,498.2628,9.0698,47.8030,0.0170,9.0717,0.0002,0.0083,0.0004
dcache_linearity,combo_2_08,single,dptr_p32_l1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,32,1,16,1,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,14268242,11468717,645099,1359,2274566,533,2274566,39,533,467,87,19,5399465,513199,10252721,561067,1061272,972,562950,12,474,20,0.8038,0.0002,0.0000,0.8762,0.2184,0.0950,0.0547,0.0009,0.0000,0.0422,56.2486,0.1185,198.3279,0.0465,198.3279,0.0034,0.0465,0.0407,0.0076,0.0017,470.7994,44.7477,893.9728,48.9215,92.5362,0.0848,49.0857,0.0010,0.0413,0.0017
dcache_linearity,combo_2_08,canonical,dgather_p32_l4_is1_r16+dptr_p32_l1_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,0,64,0,6,32,1,16,2,0,1,0,0,7,32,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,47196128,71535674,2823094,18581,13003418,558,13003418,38,559,495,84,20,32310470,1248566,40070259,1108172,5348325,162197,1110000,18,161654,110,1.5157,0.0000,0.0000,0.8855,0.2381,0.0386,0.0277,0.0303,0.0000,0.0007,39.4641,0.2597,181.7753,0.0078,181.7753,0.0005,0.0078,0.0069,0.0012,0.0003,451.6693,17.4538,560.1437,15.4912,74.7644,2.2674,15.5167,0.0003,2.2598,0.0015
dcache_linearity,combo_2_08,shuffle_dptr_p32_l1_r16_dgather_p32_l4_is1_r16,dptr_p32_l1_r16+dgather_p32_l4_is1_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,0,64,0,6,32,1,16,1,0,1,0,0,7,32,4,1,16,2,0,1,0,chain,0,8,1337,0,1000,1,0,48141748,71535674,2823094,18544,13005391,522,13005391,37,523,463,84,18,32311441,1736139,40259769,1108405,4402486,1208,1110687,21,689,58,1.4859,0.0000,0.0000,0.8853,0.2143,0.0537,0.0275,0.0003,0.0000,0.0842,39.4641,0.2592,181.8029,0.0073,181.8029,0.0005,0.0073,0.0065,0.0012,0.0003,451.6829,24.2696,562.7929,15.4944,61.5425,0.0169,15.5263,0.0003,0.0096,0.0008
dcache_linearity,combo_2_08,sum,dgather_p32_l4_is1_r16+dptr_p32_l1_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,1,0,64,0,5,32,1,16,6,0,1,0,0,7,32,4,1,16,8,0,1,0,chain,0,2,1337,0,1000,1,0,47752610,71577391,2826193,19087,12982869,1077,12982869,76,1080,947,350,37,32325928,1740433,40202640,1106240,3934644,1994,1108238,23,975,44,1.4989,0.0001,0.0000,0.8769,0.1057,0.0538,0.0275,0.0005,0.0000,0.0451,39.4844,0.2667,181.3823,0.0150,181.3823,0.0011,0.0151,0.0132,0.0049,0.0005,451.6220,24.3154,561.6667,15.4552,54.9705,0.0279,15.4831,0.0003,0.0136,0.0006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_2_09,single,dgather_p32_l1_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,32,1,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,8720959,15564726,645100,1386,2738166,525,2738166,39,526,467,84,19,6937854,485956,8588271,561202,1022268,879,569207,10,387,27,1.7847,0.0002,0.0000,0.8878,0.2262,0.0700,0.0653,0.0009,0.0000,0.0698,41.4463,0.0890,175.9212,0.0337,175.9212,0.0025,0.0338,0.0300,0.0054,0.0012,445.7421,31.2216,551.7778,36.0560,65.6785,0.0565,36.5703,0.0006,0.0249,0.0017
dcache_linearity,combo_2_09,single,dpage_p32_ps1_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,32,1,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,6121891,10316717,645099,1314,1744866,519,1744866,40,519,461,87,20,5338403,492276,7313161,294022,1059424,891,301898,12,383,43,1.6852,0.0003,0.0000,0.8882,0.2299,0.0922,0.0402,0.0008,0.0000,0.1123,62.5295,0.1274,169.1300,0.0503,169.1300,0.0039,0.0503,0.0447,0.0084,0.0019,517.4517,47.7163,708.8651,28.4996,102.6900,0.0864,29.2630,0.0012,0.0371,0.0042
dcache_linearity,combo_2_09,canonical,dgather_p32_l1_is5_r16+dpage_p32_ps1_li0_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,0,64,0,6,0,1,0,7,32,1,0,16,2,32,1,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,15253658,25839726,1287100,2412,3963671,585,3963671,40,586,482,102,20,12256503,1020627,16254564,1065263,2081965,1024,1100212,24,514,120,1.6940,0.0001,0.0000,0.8225,0.1961,0.0833,0.0655,0.0005,0.0000,0.2335,49.8109,0.0933,153.3945,0.0226,153.3945,0.0015,0.0227,0.0187,0.0039,0.0008,474.3279,39.4984,629.0533,41.2258,80.5723,0.0396,42.5783,0.0009,0.0199,0.0046
dcache_linearity,combo_2_09,shuffle_dpage_p32_ps1_li0_r16_dgather_p32_l1_is5_r16,dpage_p32_ps1_li0_r16+dgather_p32_l1_is5_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,5,0,64,0,6,0,1,0,7,32,1,0,16,1,32,1,5,16,2,0,1,0,chain,0,8,1337,0,1000,1,0,15216862,25839726,1287100,2463,3964038,598,3964038,43,599,510,98,19,12256859,1010323,16272284,1064701,2082351,1008,1099297,23,464,36,1.6981,0.0002,0.0000,0.8514,0.1939,0.0824,0.0654,0.0005,0.0000,0.0776,49.8109,0.0953,153.4087,0.0231,153.4087,0.0017,0.0232,0.0197,0.0038,0.0007,474.3417,39.0996,629.7390,41.2040,80.5872,0.0390,42.5429,0.0009,0.0180,0.0014
dcache_linearity,combo_2_09,sum,dgather_p32_l1_is5_r16+dpage_p32_ps1_li0_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,1,0,64,0,5,0,1,0,6,32,1,0,16,7,32,1,5,16,8,0,1,0,chain,0,2,1337,0,1000,1,0,14842850,25881443,1290199,2700,4483032,1044,4483032,79,1045,928,171,39,12276257,978232,15901432,855224,2081692,1770,871105,22,770,70,1.7437,0.0002,0.0000,0.8880,0.2281,0.0797,0.0538,0.0009,0.0000,0.0909,49.8504,0.1043,173.2141,0.0403,173.2141,0.0031,0.0404,0.0359,0.0066,0.0015,474.3266,37.7967,614.3951,33.0439,80.4318,0.0684,33.6575,0.0009,0.0298,0.0027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_3_00,single,dgather_p2048_l4_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,2048,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,4171682845,3932892399,131205020,20341,525827491,2127,525827491,47,2130,556,200,31,1705146747,33962365,1736721822,10140680,546474136,299925200,10148071,123,299865570,48225109,0.9428,0.0000,0.0000,0.2610,0.1550,0.0199,0.0058,0.5488,0.0000,0.1608,33.3609,0.0052,133.6999,0.0005,133.6999,0.0000,0.0005,0.0001,0.0001,0.0000,433.5605,8.6355,441.5889,2.5784,138.9497,76.2607,2.5803,0.0000,76.2456,12.2620
dcache_linearity,combo_3_00,single,dpage_p32_ps1_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,32,1,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,6064756,10316717,645099,1324,1744758,560,1744758,40,563,488,104,19,5337549,514340,7291003,292258,1059617,908,301619,15,378,30,1.7011,0.0003,0.0000,0.8668,0.1827,0.0964,0.0401,0.0009,0.0000,0.0794,62.5295,0.1283,169.1195,0.0543,169.1195,0.0039,0.0546,0.0473,0.0101,0.0018,517.3689,49.8550,706.7174,28.3286,102.7087,0.0880,29.2359,0.0015,0.0366,0.0029
